index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
bv-qspiflash_dualflexpress_divfive-p009.smt2,,,11,26,26,154,706,428,5663,42,735,672,2640,726,,,171.65,155.91,timeout,94.02,4.40,0.28,2.90,0.21,0.87,81.36,68.08,,1.15,0.02,0.02,1.43,92.82,27.21,65.52,2.42,47.99,
bv-qspiflash_dualflexpress_divfive-p016.smt2,,,3,3,3,12,3,5,19,,16,11,5,12,,,25.24,12.94,timeout,0.21,0.01,,0.00,,0.00,0.09,0.07,,,0.02,0.02,0.01,0.12,0.03,0.09,0.01,0.04,
bv-qspiflash_dualflexpress_divfive-p022.smt2,,,3,5,5,10,3,6,20,,19,14,5,14,,,25.58,12.67,timeout,0.19,0.00,,,,0.00,0.08,0.05,,,0.02,0.02,0.01,0.12,0.03,0.08,0.01,0.03,
bv-qspiflash_dualflexpress_divfive-p037.smt2,,,9,10,10,145,72,73,802,8,243,237,376,238,,,59.26,54.43,timeout,7.18,0.28,0.01,0.13,0.02,0.10,5.75,4.66,,0.07,0.02,0.02,0.29,7.02,1.67,5.31,0.49,3.32,
bv-qspiflash_dualflexpress_divfive-p050.smt2,,,,29,28,1488,1440,178,20681,233,2088,1956,10909,2088,,,472.83,472.22,timeout,899.99,4.46,0.25,2.24,0.29,1.36,805.34,643.39,,9.88,0.02,0.02,6.60,849.89,376.44,473.35,11.48,364.50,
bv-qspiflash_dualflexpress_divfive-p054.smt2,,,,33,32,2167,660,308,8332,125,2691,2617,3634,2726,,,555.54,528.03,timeout,899.98,5.94,0.30,2.85,0.41,1.81,814.51,680.95,,4.01,0.02,0.02,10.26,857.78,192.96,664.72,17.36,514.77,
bv-qspiflash_dualflexpress_divfive-p058.smt2,,,23,26,26,193,269,213,3620,17,499,431,2040,476,,,94.06,84.41,timeout,26.13,0.60,0.03,0.23,0.05,0.24,21.91,16.72,,0.39,0.02,0.02,0.70,25.72,8.50,17.14,1.20,11.45,
bv-qspiflash_dualflexpress_divfive-p074.smt2,,,,99,98,660,4394,51,25814,19,2639,2222,11798,2567,,,352.10,342.27,timeout,899.98,6.97,0.40,3.57,0.50,2.05,800.18,598.14,,4.72,0.02,0.02,8.63,841.75,226.66,614.76,12.45,482.98,
bv-qspiflash_dualflexpress_divfive-p079.smt2,,,16,31,31,161,292,151,2627,12,418,349,1189,395,,,77.97,71.12,timeout,18.48,0.46,0.03,0.18,0.03,0.18,15.38,12.42,,0.24,0.02,0.02,0.50,18.17,6.35,11.72,0.83,7.89,
bv-qspiflash_dualflexpress_divfive-p092.smt2,,,7,8,8,90,29,76,340,,138,130,206,132,,,30.37,27.59,timeout,2.58,0.08,0.00,0.02,0.01,0.04,1.91,1.50,,0.01,0.02,0.02,0.16,2.45,0.43,2.00,0.26,1.10,
bv-qspiflash_dualflexpress_divfive-p097.smt2,,,9,25,25,98,186,241,3849,7,493,428,1838,482,,,104.67,93.74,timeout,33.56,0.85,0.05,0.38,0.05,0.32,28.29,22.12,,0.58,0.02,0.02,0.76,33.15,13.69,19.39,1.29,12.31,
bv-qspiflash_dualflexpress_divfive-p112.smt2,,,29,51,51,141,570,328,7235,32,801,672,3614,799,,,180.96,149.96,timeout,84.08,1.48,0.08,0.68,0.10,0.51,74.11,57.73,,1.01,0.02,0.02,1.55,83.22,27.58,55.48,2.51,39.86,
bv-qspiflash_dualflexpress_divfive-p116.smt2,,,,29,28,1605,1826,164,19694,69,2343,2300,9921,2355,,,532.05,505.06,timeout,899.98,5.15,0.27,2.42,0.35,1.67,841.26,657.09,,9.71,0.02,0.02,9.25,892.75,343.12,549.53,15.91,406.42,
bv-qspiflash_dualflexpress_divfive-p120.smt2,,,,128,127,806,5226,48,30075,125,2200,1848,18023,2141,,,491.03,463.73,timeout,899.98,6.72,0.31,3.39,0.40,1.70,849.13,573.55,,3.72,0.02,0.02,8.99,889.97,292.24,597.30,12.30,467.11,
bv-qspiflash_dualflexpress_divfive-p126.smt2,,,,35,34,1407,2291,193,20012,92,2287,2114,8854,2284,,,433.58,415.44,timeout,899.98,6.27,0.35,3.60,0.38,1.59,809.16,658.85,,8.22,0.02,0.02,8.19,855.73,299.25,556.36,13.33,428.90,
bv-qspiflash_dualflexpress_divfive-p127.smt2,,,,32,31,1188,1883,164,17942,80,1864,1690,8032,1837,,,397.61,378.48,timeout,899.96,3.92,0.20,1.94,0.26,1.20,767.99,654.02,,9.15,0.02,0.02,6.72,810.64,332.02,478.52,11.16,381.62,
bv-qspiflash_dualflexpress_divfive-p128.smt2,,,30,34,34,199,432,210,4486,82,566,486,2466,557,,,101.13,90.48,timeout,38.05,0.87,0.05,0.37,0.06,0.32,32.61,25.13,,0.50,0.02,0.02,0.88,37.63,12.71,24.81,1.47,16.90,
bv-qspiflash_dualflexpress_divfive-p133.smt2,,,,41,40,1568,3675,334,26669,116,2034,1977,15542,2074,,,691.92,620.63,timeout,899.98,4.74,0.28,2.50,0.32,1.32,699.59,535.35,,10.33,0.02,0.02,6.94,742.66,351.14,391.39,11.60,295.82,
bv-qspiflash_dualflexpress_divfive-p135.smt2,,,,31,30,1515,2164,300,18416,319,2211,2121,8891,2219,,,421.28,403.38,timeout,899.98,4.67,0.25,2.18,0.32,1.54,844.67,683.99,,7.33,0.02,0.02,7.89,887.95,276.16,611.69,13.09,481.62,
bv-qspiflash_dualflexpress_divfive-p136.smt2,,,,29,28,1867,1454,114,12854,71,2278,2188,6882,2270,,,572.93,572.36,timeout,899.98,7.08,0.41,4.04,0.40,1.88,624.11,489.77,,3.67,0.02,0.02,7.85,661.85,182.48,479.28,13.26,359.49,
bv-qspiflash_dualflexpress_divfive-p143.smt2,,,2,2,2,8,,3,10,,11,9,3,8,,,24.93,11.74,timeout,0.13,0.00,,,,0.00,0.04,0.03,,,0.02,0.02,0.00,0.06,0.02,0.04,0.00,0.01,
bv-qspiflash_dualflexpress_divfive-p154.smt2,,,,33,32,1309,531,302,9254,118,1687,1644,4226,1703,,,404.15,386.79,timeout,899.98,10.90,0.78,7.09,0.53,2.31,633.48,543.84,,4.67,0.02,0.02,5.36,670.37,180.70,489.56,9.12,403.66,
bv-qspiflash_dualflexpress_divfive-p161.smt2,,,,33,32,1890,975,247,12424,116,2453,2416,5720,2502,,,539.29,511.60,timeout,899.98,7.48,0.45,4.09,0.43,2.12,792.99,669.67,,5.74,0.02,0.02,8.82,837.87,221.29,616.48,14.95,487.32,
bv-qspiflash_dualflexpress_divfive-p164.smt2,,,31,39,39,501,3126,1059,19879,165,1995,1954,10571,2025,,,447.25,403.70,timeout,606.31,4.32,0.24,2.11,0.31,1.31,565.34,433.21,,6.34,0.02,0.02,7.13,600.93,185.56,415.24,11.37,314.48,
bv-qspiflash_dualflexpress_divthree-p005.smt2,,,6,11,11,78,52,105,395,2,177,158,152,166,,,37.97,34.18,timeout,4.79,0.94,0.07,0.62,0.05,0.19,2.94,2.31,,0.02,0.02,0.02,0.20,4.52,0.67,3.82,0.33,1.75,
bv-qspiflash_dualflexpress_divthree-p006.smt2,,,6,10,10,45,12,42,172,1,77,65,112,70,,,25.23,19.21,timeout,1.08,0.05,0.00,0.01,0.00,0.02,0.70,0.53,,0.00,0.02,0.02,0.07,0.98,0.15,0.80,0.12,0.39,
bv-qspiflash_dualflexpress_divthree-p007.smt2,,,,40,39,830,2042,127,14358,40,1952,1379,6010,1917,,,388.95,370.86,timeout,899.99,18.94,1.44,12.08,0.97,3.92,825.76,688.70,,4.57,0.02,0.02,6.07,874.24,224.47,649.64,9.44,535.97,
bv-qspiflash_dualflexpress_divthree-p010.smt2,,,,37,36,904,1801,363,17700,299,1550,1271,9945,1538,,,403.94,386.04,timeout,899.97,29.61,1.93,21.54,1.12,4.40,750.66,589.01,,6.80,0.02,0.02,5.32,810.61,271.59,538.89,8.64,426.68,
bv-qspiflash_dualflexpress_divthree-p012.smt2,,,,26,25,1194,1083,240,9979,59,1594,1533,5047,1602,,,449.28,431.20,timeout,899.98,35.94,2.45,26.22,1.45,5.36,806.28,668.98,,3.69,0.02,0.02,5.82,868.21,170.56,697.57,9.44,568.85,
bv-qspiflash_dualflexpress_divthree-p032.smt2,,,,30,29,1871,6964,247,27133,263,2212,2184,13917,2217,,,665.00,636.66,timeout,899.98,7.42,0.48,3.88,0.44,2.20,797.83,605.96,,14.19,0.02,0.02,8.60,853.39,364.79,488.51,14.67,345.33,
bv-qspiflash_dualflexpress_divthree-p034.smt2,,,,24,23,1531,2285,162,16862,97,2013,1913,7929,2011,,,511.94,498.66,timeout,899.99,4.77,0.23,2.34,0.31,1.37,736.47,592.43,,9.31,0.02,0.02,7.10,782.58,296.12,486.38,12.42,363.81,
bv-qspiflash_dualflexpress_divthree-p046.smt2,,,9,12,12,130,91,152,915,2,272,250,436,262,,,53.36,48.39,timeout,7.77,0.25,0.01,0.10,0.02,0.10,6.15,5.13,,0.07,0.02,0.02,0.30,7.48,1.72,5.73,0.51,3.71,
bv-qspiflash_dualflexpress_divthree-p054.smt2,,,,27,26,1639,1486,190,16235,103,2098,2072,8344,2108,,,552.42,552.42,timeout,899.98,4.92,0.26,2.53,0.34,1.44,666.89,531.31,,7.34,0.02,0.02,7.37,708.56,257.99,450.49,12.91,335.56,
bv-qspiflash_dualflexpress_divthree-p068.smt2,,,,37,36,1444,3929,184,25066,55,1879,1820,13616,1879,,,550.46,523.68,timeout,899.98,4.47,0.24,2.26,0.29,1.33,732.45,603.76,,11.41,0.02,0.02,6.64,780.79,346.48,434.18,11.14,329.78,
bv-qspiflash_dualflexpress_divthree-p069.smt2,,,,23,22,1696,2142,147,13763,34,1923,1892,5242,1922,,,504.05,485.80,timeout,899.98,4.71,0.25,2.49,0.30,1.34,703.94,593.38,,9.37,0.02,0.02,6.10,745.81,271.19,474.54,10.49,377.10,
bv-qspiflash_dualflexpress_divthree-p075.smt2,,,12,12,12,145,135,150,1158,13,293,269,708,281,,,55.15,50.23,timeout,7.99,0.23,0.01,0.07,0.02,0.11,6.29,4.74,,0.07,0.02,0.02,0.38,7.74,1.76,5.95,0.63,3.57,
bv-qspiflash_dualflexpress_divthree-p076.smt2,,,25,36,36,171,480,242,5334,30,596,469,2780,562,,,115.52,104.21,timeout,51.34,1.10,0.06,0.51,0.07,0.38,44.33,33.20,,0.90,0.02,0.02,0.99,50.77,19.74,30.91,1.65,21.77,
bv-qspiflash_dualflexpress_divthree-p085.smt2,,,15,38,38,166,588,350,6008,38,729,581,3417,697,,,143.64,126.89,timeout,66.03,1.22,0.07,0.54,0.09,0.43,57.88,44.48,,1.01,0.02,0.02,1.30,65.23,20.94,44.17,2.21,31.73,
bv-qspiflash_dualflexpress_divthree-p094.smt2,,,,25,24,1517,721,167,8037,62,1797,1719,3207,1790,,,469.54,469.54,timeout,899.99,3.63,0.19,1.78,0.26,1.11,676.34,598.66,,3.72,0.02,0.02,5.68,705.23,154.17,550.98,9.54,469.00,
bv-qspiflash_dualflexpress_divthree-p106.smt2,,,,48,47,1388,1543,282,16085,88,2312,2243,7236,2329,,,631.75,595.40,timeout,899.98,10.56,0.60,6.09,0.55,2.75,776.91,642.83,,9.24,0.02,0.02,9.71,839.25,238.69,600.41,16.51,469.11,
bv-qspiflash_dualflexpress_divthree-p111.smt2,,,,46,45,810,2211,97,19343,47,1598,1451,9450,1563,,,487.45,484.91,timeout,899.99,6.84,0.36,3.86,0.35,1.85,812.98,600.07,,7.32,0.02,0.02,5.85,866.90,373.75,492.99,9.14,379.58,
bv-qspiflash_dualflexpress_divthree-p113.smt2,,,,25,24,1558,703,199,8707,89,1973,1958,3737,1987,,,438.43,419.98,timeout,899.98,6.23,0.36,3.46,0.38,1.66,639.21,536.75,,3.52,0.02,0.02,6.60,672.78,150.95,521.75,11.33,413.85,
bv-qspiflash_dualflexpress_divthree-p121.smt2,,,,24,23,1690,1264,203,18962,125,2091,2079,10860,2101,,,556.40,529.52,timeout,899.98,4.60,0.22,2.20,0.32,1.36,844.16,645.04,,8.42,0.02,0.02,8.47,891.48,353.42,537.98,13.99,407.03,
bv-qspiflash_dualflexpress_divthree-p124.smt2,,,33,33,33,601,2743,904,25186,169,1964,1854,16296,1968,,,550.59,495.87,timeout,578.10,3.93,0.21,1.88,0.29,1.20,534.10,378.69,,9.55,0.02,0.02,6.93,573.86,261.16,312.59,11.53,225.97,
bv-qspiflash_dualflexpress_divthree-p134.smt2,,,,30,29,1449,2736,222,16793,149,1924,1838,6720,1908,,,510.02,508.96,timeout,899.98,5.02,0.32,2.79,0.33,1.33,611.39,532.42,,9.93,0.02,0.02,5.89,654.11,289.06,364.95,10.06,280.32,
bv-qspiflash_dualflexpress_divthree-p136.smt2,,,24,24,24,343,1054,343,6458,33,858,831,3686,866,,,179.25,162.82,timeout,75.97,1.16,0.06,0.47,0.08,0.44,66.94,50.47,,1.13,0.02,0.02,1.78,75.22,21.87,53.28,3.05,36.16,
bv-qspiflash_dualflexpress_divthree-p141.smt2,,,19,36,36,114,758,161,4422,22,445,287,2193,422,,,87.86,80.60,timeout,26.76,0.55,0.03,0.22,0.04,0.21,22.52,17.33,,0.45,0.02,0.02,0.66,26.44,10.50,15.83,1.06,10.57,
bv-qspiflash_dualflexpress_divthree-p143.smt2,,,3,3,3,6,1,2,12,,8,6,6,5,,,24.93,12.54,timeout,0.14,0.00,,,,,0.05,0.04,,,0.02,0.02,,0.06,0.03,0.02,0.00,0.01,
bv-qspiflash_dualflexpress_divthree-p151.smt2,,,,51,50,1465,4133,227,17401,51,1724,1737,8681,1759,,,494.34,467.70,timeout,899.98,5.75,0.34,3.19,0.34,1.55,600.69,464.47,,4.63,0.02,0.02,6.52,634.72,178.92,455.63,10.49,353.86,
bv-qspiflash_dualflexpress_divthree-p153.smt2,,,,26,25,1643,1109,301,14568,161,2051,2034,6698,2070,,,663.38,589.43,timeout,899.97,5.30,0.28,2.72,0.32,1.46,751.76,631.26,,8.92,0.02,0.02,6.90,798.06,297.35,500.63,11.93,390.94,
bv-qspiflash_dualflexpress_divthree-p158.smt2,,,3,4,4,12,3,6,20,,20,14,5,15,,,25.23,12.97,timeout,0.24,0.01,,0.00,,0.00,0.11,0.09,,,0.02,0.02,0.01,0.15,0.03,0.11,0.01,0.05,
bv-qspiflash_dualflexpress_divthree-p161.smt2,,,,36,35,1300,2812,168,19291,97,1843,1725,9302,1842,,,482.37,474.60,timeout,899.99,3.75,0.19,1.86,0.26,1.12,647.01,531.07,,7.22,0.02,0.02,6.14,685.35,256.52,428.71,9.99,330.46,
bv-qspiflash_dualflexpress_divthree-p164.smt2,,,21,25,25,435,2363,1041,15648,43,1680,1626,8736,1674,,,385.43,348.98,timeout,484.22,3.77,0.21,1.82,0.24,1.20,447.93,334.19,,6.79,0.02,0.02,5.01,478.81,176.33,302.40,8.55,223.97,
bv-qspiflash_qflexpress_divfive-p017.smt2,,,5,7,7,37,7,24,55,3,53,42,8,46,,,25.11,13.75,timeout,0.50,0.02,,0.00,0.00,0.01,0.28,0.23,,0.00,0.02,0.02,0.03,0.42,0.07,0.33,0.06,0.14,
bv-qspiflash_qflexpress_divfive-p029.smt2,,,22,30,30,362,1195,929,13289,106,1512,1499,7292,1517,,,375.96,339.12,timeout,353.26,2.69,0.14,1.23,0.18,0.84,324.87,250.75,,5.17,0.02,0.02,4.13,349.31,130.83,218.38,7.09,162.52,
bv-qspiflash_qflexpress_divfive-p036.smt2,,,12,16,16,176,332,205,2646,17,502,465,1139,489,,,72.99,65.67,timeout,17.87,0.48,0.03,0.19,0.04,0.19,14.32,11.22,,0.35,0.02,0.02,0.61,17.52,6.36,11.12,1.08,6.54,
bv-qspiflash_qflexpress_divfive-p038.smt2,,,6,11,11,54,24,61,364,8,113,93,154,104,,,25.11,21.56,timeout,1.74,0.07,0.00,0.02,0.01,0.03,1.18,0.90,,0.02,0.02,0.02,0.08,1.62,0.48,1.10,0.15,0.55,
bv-qspiflash_qflexpress_divfive-p048.smt2,,,4,8,8,41,15,47,122,1,77,68,60,70,,,25.10,17.39,timeout,0.86,0.04,0.00,0.01,0.00,0.02,0.54,0.42,,0.00,0.02,0.02,0.05,0.76,0.10,0.64,0.09,0.33,
bv-qspiflash_qflexpress_divfive-p063.smt2,,,,34,33,1553,3677,359,23045,249,1982,1953,12300,2014,,,525.63,498.02,timeout,899.95,3.46,0.18,1.57,0.27,1.09,746.03,613.38,,12.27,0.02,0.02,7.13,792.67,308.46,484.10,12.35,374.61,
bv-qspiflash_qflexpress_divfive-p064.smt2,,,11,14,14,129,127,146,1325,11,274,244,669,259,,,52.21,47.20,timeout,7.29,0.24,0.01,0.09,0.02,0.10,5.60,4.19,,0.11,0.02,0.02,0.30,7.04,2.27,4.73,0.52,2.73,
bv-qspiflash_qflexpress_divfive-p067.smt2,,,,32,31,1388,2124,233,18129,283,1954,1857,7839,1960,,,504.15,477.67,timeout,899.98,5.66,0.28,3.13,0.33,1.51,835.38,701.77,,12.18,0.02,0.02,7.19,887.53,343.09,544.33,12.58,434.10,
bv-qspiflash_qflexpress_divfive-p075.smt2,,,,37,36,1147,2279,172,16509,59,1814,1720,7453,1794,,,519.36,500.94,timeout,899.98,7.09,0.38,3.98,0.34,1.85,833.78,625.19,,11.17,0.03,0.03,8.74,894.93,304.61,590.20,15.35,450.13,
bv-qspiflash_qflexpress_divfive-p079.smt2,,,48,51,51,210,1938,318,15665,22,1028,851,9018,1006,,,224.69,200.54,timeout,126.75,2.44,0.15,1.29,0.14,0.74,110.99,76.22,,2.59,0.02,0.02,1.92,125.99,61.36,64.46,3.26,41.95,
bv-qspiflash_qflexpress_divfive-p094.smt2,,,,37,36,1529,5551,212,25161,153,2207,2170,12046,2215,,,560.71,506.88,timeout,899.99,3.98,0.21,1.86,0.33,1.20,775.24,580.30,,11.60,0.02,0.02,7.76,822.47,335.05,487.30,13.16,363.80,
bv-qspiflash_qflexpress_divfive-p100.smt2,,,,22,21,1423,1302,163,7094,70,1795,1746,2015,1805,,,448.63,430.60,timeout,899.97,3.58,0.19,1.70,0.27,1.12,745.14,664.37,,4.04,0.03,0.02,5.71,774.73,143.89,630.77,9.70,541.68,
bv-qspiflash_qflexpress_divfive-p104.smt2,,,11,14,14,155,87,119,1040,12,275,263,632,267,,,50.65,45.78,timeout,6.78,0.25,0.01,0.09,0.02,0.11,5.23,3.89,,0.06,0.02,0.02,0.30,6.56,1.46,5.06,0.55,2.97,
bv-qspiflash_qflexpress_divfive-p107.smt2,,,,26,25,1419,2522,171,17280,122,1959,1936,7450,1967,,,480.68,478.80,timeout,899.98,3.93,0.21,1.96,0.28,1.12,626.34,517.42,,10.59,0.02,0.02,6.00,668.84,275.02,393.75,10.40,303.55,
bv-qspiflash_qflexpress_divfive-p113.smt2,,,,65,64,901,2777,382,15532,57,2243,1411,7739,2238,,,392.11,375.20,timeout,899.98,5.91,0.29,3.15,0.39,1.62,844.61,624.55,,5.83,0.02,0.02,6.96,884.16,215.69,668.25,11.83,537.33,
bv-qspiflash_qflexpress_divfive-p121.smt2,,,,69,68,823,3838,113,30739,32,1834,1581,17822,1832,,,464.31,435.31,timeout,899.97,4.34,0.24,2.16,0.33,1.26,800.05,580.15,,8.57,0.03,0.02,6.72,843.84,378.17,465.44,10.60,363.74,
bv-qspiflash_qflexpress_divfive-p122.smt2,,,5,7,7,23,5,19,31,,39,26,8,31,,,25.15,13.97,timeout,0.47,0.03,0.00,0.01,0.00,0.01,0.27,0.20,,,0.02,0.02,0.02,0.38,0.03,0.34,0.04,0.18,
bv-qspiflash_qflexpress_divfive-p137.smt2,,,,33,32,1555,2114,249,19871,60,2226,2171,8685,2232,,,481.25,453.81,timeout,899.97,4.78,0.27,2.49,0.31,1.38,679.36,562.35,,9.84,0.02,0.02,6.84,724.65,282.24,442.31,12.23,338.50,
bv-qspiflash_qflexpress_divfive-p139.smt2,,,,31,30,1305,3001,292,21496,127,2041,1956,10328,2021,,,422.12,401.80,timeout,899.98,4.43,0.27,2.28,0.29,1.28,708.21,572.15,,11.91,0.02,0.02,6.92,753.98,334.49,419.39,12.05,314.38,
bv-rast-p00.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,18.02,8.83,timeout,0.06,,,,,,0.00,,,,0.00,,,0.01,,0.00,,,
bv-rast-p01.smt2,,,,1,1,2,,2,1,1,3,2,1,1,,,25.90,23.30,timeout,0.18,,,,,,0.06,,,,0.07,0.06,,0.06,0.00,0.06,,,
bv-rast-p03.smt2,1,,,1,1,1,,,,,1,1,,,1,1,19.02,9.13,timeout,0.06,,,,,,,,,,0.01,0.01,,0.00,,0.00,,,
bv-rast-p04.smt2,,,,1,1,2,,2,1,1,3,2,1,1,,,41.27,37.26,timeout,1.97,,,,,,1.84,,,,0.07,0.06,,1.85,1.78,0.06,,,
bv-rast-p06.smt2,1,,,1,1,1,,,,,1,1,,,1,1,19.02,7.97,timeout,0.04,,,,,,,,,,0.00,,,0.00,,,,,
bv-rast-p11.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,18.02,8.32,timeout,0.06,,,,,,0.00,,,,0.00,,,0.01,,0.00,,,
bv-rast-p14.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,18.14,13.41,timeout,0.09,,,,,,0.02,0.00,,,0.00,0.00,,0.02,0.00,0.02,,,
bv-rast-p16.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,18.14,13.41,timeout,0.09,,,,,,0.02,0.00,,,0.00,0.00,,0.02,0.00,0.02,,,
bv-rast-p17.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,18.02,11.87,timeout,0.08,,,,,,0.01,0.00,,,0.00,0.00,,0.02,0.00,0.01,,,
bv-rast-p18.smt2,1,,,1,1,1,,,,,1,1,,,1,1,19.02,7.97,timeout,0.04,,,,,,,,,,0.00,,,0.00,,,,,
bv-rast-p19.smt2,1,,,1,1,1,,,,,1,1,,,1,1,19.02,7.97,timeout,0.05,,,,,,,,,,0.00,,,0.00,,0.00,,,
bv-rast-p21.smt2,,,,1,1,2,,2,1,1,3,2,1,1,,,860.27,796.52,timeout,83.80,,,,,,83.37,,,,0.04,0.03,,83.37,83.34,0.03,,,
bv-ridecore.smt2,,,,2,1,2,,,2,,3,2,,1,,,10544.80,5799.10,timeout,899.74,0.01,,0.00,0.00,,261.90,228.92,,,7.23,7.13,,263.25,230.15,33.09,,,
bv-rushhour.4.prop1-func-interl.smt2,,,,4,3,7,3,,11,,11,6,,7,,,822.61,780.17,timeout,899.94,0.06,0.00,0.01,0.00,0.03,433.06,430.60,,,0.07,0.05,0.01,433.32,358.69,74.62,0.08,71.14,
bv-shift_register_top_w128_d16_e0.smt2,,,,12,11,210,180,,848,,281,261,209,269,,,195.22,194.51,timeout,899.98,0.42,0.03,0.20,0.03,0.14,145.43,138.37,,0.10,0.00,0.00,0.12,147.60,16.74,130.83,0.34,117.54,
bv-shift_register_top_w128_d64_e0.smt2,,,,13,12,349,428,,1811,2,441,419,499,429,,,255.08,253.91,timeout,899.98,1.09,0.06,0.50,0.06,0.40,690.48,662.18,,0.45,0.01,0.00,0.41,697.36,77.01,620.31,1.24,557.98,
bv-shift_register_top_w16_d128_e0.smt2,,,,17,16,799,841,,4929,7,1071,1040,1513,1054,,,401.10,394.82,timeout,899.96,4.58,0.24,2.15,0.22,1.71,873.46,806.53,,1.74,0.01,0.01,1.47,897.77,154.02,743.70,4.96,638.57,
bv-shift_register_top_w16_d16_e0.smt2,,,,22,21,809,2242,5,8500,2,1345,1299,2748,1323,,,386.42,380.76,timeout,899.73,3.46,0.21,1.86,0.21,0.95,472.54,420.12,,3.00,0.02,0.01,0.65,491.59,115.50,376.01,2.53,315.81,
bv-shift_register_top_w16_d32_e0.smt2,,,,19,18,912,1105,,6928,3,1291,1256,2431,1272,,,404.22,396.67,timeout,899.98,3.43,0.21,1.82,0.21,0.99,573.27,530.86,,2.63,0.00,0.00,0.78,592.23,121.39,470.79,3.03,409.71,
bv-shift_register_top_w16_d64_e0.smt2,,,,17,16,697,592,,4634,1,998,967,1609,981,,,371.47,342.24,timeout,899.99,3.16,0.17,1.53,0.18,1.07,600.52,552.68,,1.77,0.01,0.00,0.81,618.46,119.67,498.73,2.98,428.61,
bv-shift_register_top_w16_d8_e0.smt2,17,,,17,17,269,363,4,2015,,433,414,687,432,17,1,77.32,71.29,timeout,28.84,0.71,0.05,0.36,0.04,0.22,26.08,22.95,,0.26,0.00,,0.16,28.79,7.11,21.64,0.48,16.39,0.18
bv-shift_register_top_w32_d128_e0.smt2,,,,15,14,563,585,,3016,4,740,714,864,725,,,283.33,282.04,timeout,899.97,3.04,0.16,1.45,0.12,1.14,649.75,605.92,,0.90,0.01,0.01,1.08,665.06,103.18,561.84,3.40,468.18,
bv-shift_register_top_w32_d16_e0.smt2,,,,20,19,1033,2529,,7076,17,1497,1456,1718,1477,,,416.81,387.14,timeout,899.98,3.93,0.24,2.12,0.24,1.06,775.94,717.35,,3.26,0.00,0.00,0.75,796.68,117.65,678.97,3.05,591.86,
bv-shift_register_top_w32_d8_e0.smt2,17,,,17,17,345,473,6,2542,1,520,503,887,519,17,1,124.70,113.81,timeout,90.46,1.02,0.07,0.52,0.06,0.30,86.22,79.62,,0.41,0.00,,0.20,90.40,15.19,75.16,0.63,64.74,0.35
bv-shift_register_top_w64_d8_e0.smt2,17,,,17,17,288,525,5,2112,1,415,400,778,414,17,1,115.95,104.90,timeout,74.32,0.79,0.05,0.41,0.05,0.24,71.12,64.66,,0.28,0.00,,0.16,74.25,14.94,59.25,0.48,49.77,0.45
bv-shift_register_top_w8_d128_e0.smt2,,,,19,18,864,1013,1,5777,18,1183,1149,1858,1164,,,449.81,447.64,timeout,899.97,5.94,0.33,3.03,0.28,2.03,811.73,739.65,,2.16,0.01,0.01,1.85,839.22,140.86,698.30,5.95,597.78,
bv-simple_alu.smt2,,,1,3,3,5,2,3,7,,9,3,1,5,,,7.43,6.93,timeout,0.03,0.00,,,,,0.01,0.00,,,0.00,,,0.02,0.00,0.01,0.00,0.00,
bv-stack-p1.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,12.37,8.59,timeout,0.04,,,,,,0.01,0.01,,,0.00,,,0.01,0.00,0.01,,,
bv-stack-p2.smt2,2,,,2,2,2,,,2,,3,2,,2,2,1,12.60,8.68,timeout,0.04,,,,,,0.01,0.00,,,0.00,,,0.01,0.00,0.01,,,
bv-vcegar_QF_BV_ar.smt2,,,1,3,3,4,2,3,6,,9,3,1,5,,,662.85,183.23,timeout,15.51,9.13,0.13,7.13,0.04,1.90,3.79,0.71,,,0.00,,,12.95,0.38,12.56,0.00,0.58,
bv-vcegar_QF_BV_itc99_b13_p10.smt2,,,2,7,7,11,15,26,75,1,53,29,34,45,,,8.30,7.72,timeout,0.12,0.01,,0.00,,0.00,0.04,0.02,,,0.00,,0.00,0.10,0.01,0.07,0.01,0.01,
