index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_dcache-p236.smt2,,,,8,7,214,8,106,311,3,221,214,98,216,,,454.68,177.14,unknown,112.24,1.41,0.03,0.13,0.03,1.17,89.02,74.81,8.84,0.05,0.61,0.59,2.15,97.37,16.60,80.74,4.59,52.62,
array-zipcpu_zipcpu_dcache-p237.smt2,,,,4,3,46,1,37,14,,49,47,2,46,,,454.68,175.85,unknown,127.19,0.29,0.01,0.02,0.01,0.25,33.22,18.49,13.43,,0.63,0.62,0.50,34.84,2.05,32.79,0.95,23.16,
array-zipcpu_zipcpu_dcache-p238.smt2,,,5,7,7,384,19,332,193,11,414,403,68,406,,,546.46,493.53,unsat,314.89,2.98,0.07,0.33,0.07,2.37,285.71,155.82,111.72,0.02,0.65,0.63,6.10,304.26,15.46,288.78,11.18,199.87,
array-zipcpu_zipcpu_dcache-p242.smt2,,,3,4,4,34,2,25,30,,38,35,11,34,,,451.18,138.43,unsat,19.97,0.18,0.00,0.01,0.00,0.15,17.73,15.36,1.60,,0.63,0.61,0.20,18.54,2.48,16.05,0.42,11.71,
array-zipcpu_zipcpu_dcache-p286.smt2,,,,5,5,225,2,149,96,1,228,227,18,226,,,454.68,169.36,unknown,117.22,1.47,0.04,0.14,0.03,1.22,107.70,74.42,28.26,,0.60,0.59,2.37,116.17,8.11,108.04,4.93,73.62,
array-zipcpu_zipcpu_dcache-p293.smt2,,,2,2,2,7,,4,8,,9,7,2,6,,,454.73,116.32,unsat,4.81,0.02,,0.00,,0.02,3.33,0.03,3.08,,0.65,0.64,0.00,3.40,2.21,1.18,0.01,0.92,
array-zipcpu_zipcpu_dcache-p301.smt2,,,,5,4,74,7,57,40,,78,75,11,74,,,454.68,137.33,unknown,37.40,0.47,0.01,0.04,0.01,0.40,28.18,26.71,,0.00,0.64,0.62,0.69,30.61,2.31,28.29,1.49,18.46,
array-zipcpu_zipcpu_dcache-p304.smt2,,,1,1,1,1,,1,,,2,1,,,,,453.27,76.04,unsat,1.14,,,,,,0.02,,,,0.62,0.61,,0.02,,0.02,,,
array-zipcpu_zipcpu_dcache-p340.smt2,,,,4,4,433,2,314,32,,438,437,8,436,,,454.68,246.79,unknown,276.54,3.01,0.07,0.32,0.07,2.43,257.25,182.36,60.95,,0.63,0.62,5.65,275.45,2.55,272.89,11.31,195.01,
array-zipcpu_zipcpu_dcache-p351.smt2,,,,,,,,,,,,,,,,,106.58,12.97,unsat,0.24,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_dcache-p360.smt2,,,,7,6,491,4,296,604,23,501,496,259,496,,,554.83,535.56,timeout,899.95,3.28,0.08,0.34,0.07,2.66,301.94,243.35,42.25,0.14,0.58,0.57,6.41,324.63,36.95,287.66,12.72,195.56,
array-zipcpu_zipcpu_dcache-p362.smt2,,,,4,3,31,2,23,21,,37,34,3,33,,,454.68,169.90,unknown,146.90,0.15,0.01,0.00,0.00,0.14,17.50,5.17,11.56,,0.60,0.59,0.29,18.48,2.80,15.67,0.54,10.06,
array-zipcpu_zipcpu_dcache-p377.smt2,,,2,3,3,9,1,3,13,,11,9,5,8,,,453.27,122.39,unsat,4.66,0.02,,0.00,,0.02,3.17,0.07,2.77,,0.63,0.61,0.00,3.25,1.46,1.77,0.01,1.36,
array-zipcpu_zipcpu_dcache-p388.smt2,,,,6,5,162,8,102,203,3,170,164,83,165,,,454.68,205.16,unknown,187.42,0.95,0.02,0.08,0.02,0.79,82.90,41.86,37.55,0.00,0.64,0.63,1.83,89.21,12.02,77.18,3.58,48.32,
array-zipcpu_zipcpu_dcache-p407.smt2,,,,5,4,178,2,138,66,4,185,179,18,180,,,454.71,339.53,unknown,436.01,1.17,0.03,0.10,0.02,0.97,92.22,53.61,34.11,0.00,0.60,0.59,2.04,99.11,6.54,92.56,4.05,60.57,
array-zipcpu_zipcpu_dcache-p428.smt2,,,,8,8,237,24,162,181,7,242,239,65,239,,,454.68,207.78,unknown,152.00,1.57,0.04,0.13,0.03,1.30,140.43,58.27,76.19,0.01,0.65,0.63,3.15,150.88,10.02,140.84,5.85,92.79,
array-zipcpu_zipcpu_dcache-p429.smt2,,,,4,4,160,2,118,19,,165,162,1,162,,,454.68,153.07,unknown,103.89,1.04,0.02,0.09,0.02,0.86,96.57,53.13,39.41,,0.63,0.61,1.95,102.81,3.69,99.10,3.77,66.22,
array-zipcpu_zipcpu_dcache-p438.smt2,,,5,5,5,70,2,62,29,,77,74,8,73,,,454.68,185.78,unsat,53.52,0.46,0.01,0.04,0.01,0.39,49.19,44.47,2.79,,0.61,0.60,0.84,51.93,3.09,48.82,1.73,32.09,
array-zipcpu_zipcpu_dcache-p440.smt2,,,,5,4,12,7,2,33,,14,12,13,11,,,454.68,136.12,unknown,35.04,0.04,0.01,0.00,0.00,0.04,2.62,2.27,24.12,,0.63,0.62,0.01,2.78,1.62,1.15,0.04,0.54,
array-zipcpu_zipcpu_dcache-p451.smt2,,,,5,4,71,3,41,72,1,76,73,21,72,,,454.68,211.91,unknown,173.77,0.35,0.01,0.03,0.01,0.29,33.97,32.61,18.05,0.00,0.63,0.61,0.85,36.68,4.67,32.00,1.76,19.29,
array-zipcpu_zipcpu_dcache-p476.smt2,,,,4,4,11,1,2,22,,14,12,8,12,,,454.68,116.83,unknown,6.03,0.04,,0.00,,0.04,4.67,2.56,1.73,,0.65,0.64,0.05,4.91,2.98,1.93,0.09,0.55,
array-zipcpu_zipcpu_dcache-p504.smt2,,,3,3,3,161,1,154,25,1,169,165,10,166,,,454.69,182.52,unsat,96.61,1.08,0.03,0.09,0.02,0.89,88.09,45.19,38.73,,0.68,0.66,2.02,94.55,2.17,92.37,3.90,62.97,
array-zipcpu_zipcpu_dcache-p506.smt2,,,,7,7,631,25,357,370,17,641,639,150,639,,,454.68,383.62,unknown,454.13,4.68,0.13,0.64,0.12,3.59,423.79,275.53,124.30,0.06,0.64,0.63,8.72,453.03,21.31,431.70,17.25,310.78,
array-zipcpu_zipcpu_dcache-p515.smt2,,,4,4,4,36,11,7,125,4,40,37,77,37,,,454.68,131.25,unsat,9.08,0.06,0.00,0.00,0.00,0.04,6.79,5.39,0.72,,0.60,0.59,0.26,7.72,3.57,4.14,0.57,1.00,
array-zipcpu_zipcpu_dcache-p519.smt2,,,,6,6,224,3,187,50,,230,228,18,227,,,459.91,216.35,unknown,134.23,1.49,0.04,0.13,0.03,1.22,123.95,85.57,32.87,0.00,0.64,0.62,2.97,133.14,2.92,130.21,5.76,82.59,
array-zipcpu_zipcpu_dcache-p525.smt2,,,8,8,8,169,98,77,601,4,192,189,346,188,,,454.68,183.85,unsat,71.88,1.02,0.02,0.10,0.02,0.84,62.64,45.95,12.68,0.03,0.63,0.62,1.76,69.22,12.91,56.29,3.72,35.30,
array-zipcpu_zipcpu_dcache-p527.smt2,,,,8,8,800,14,637,276,5,805,802,100,802,,,591.59,501.12,unknown,671.54,5.74,0.15,0.74,0.15,4.43,631.51,368.57,223.44,0.05,0.63,0.61,12.28,670.46,21.78,648.65,23.03,471.81,
array-zipcpu_zipcpu_dcache-p531.smt2,,,,4,4,28,1,10,49,1,30,29,26,28,,,454.68,125.65,unknown,14.56,0.10,0.00,0.01,0.00,0.08,12.71,3.85,8.18,,0.61,0.59,0.24,13.51,3.73,9.77,0.43,4.71,
array-zipcpu_zipcpu_dcache-p550.smt2,,,,8,7,243,106,100,566,22,250,247,283,246,,,513.23,494.37,unknown,601.49,1.39,0.03,0.12,0.03,1.16,73.84,65.88,3.42,0.03,0.65,0.63,2.29,82.44,13.27,69.14,5.04,43.49,
array-zipcpu_zipcpu_dcache-p563.smt2,,,,8,7,256,11,132,517,12,267,262,226,261,,,559.67,521.17,timeout,899.96,1.66,0.04,0.15,0.04,1.37,129.49,115.38,6.91,0.12,0.65,0.64,2.85,140.63,26.54,114.07,6.04,71.15,
array-zipcpu_zipcpu_dcache-p570.smt2,,,,3,2,3,1,26,6,,4,3,2,2,,,454.68,128.91,unknown,25.33,0.00,0.00,0.01,0.00,0.00,1.61,0.04,1.28,,0.64,0.62,0.33,1.64,1.30,0.33,0.00,14.21,
array-zipcpu_zipcpu_dcache-p577.smt2,,,4,4,4,148,1,135,28,,154,150,8,150,,,454.68,183.06,unsat,96.96,0.99,0.02,0.08,0.02,0.82,88.65,52.60,32.23,,0.63,0.62,1.80,94.55,2.40,92.14,3.61,62.60,
array-zipcpu_zipcpu_dcache-p578.smt2,,,,3,2,12,,3,14,,14,11,2,11,,,454.66,143.54,unknown,79.55,0.06,0.00,0.01,0.00,0.05,5.16,2.69,1.98,,0.63,0.62,0.01,5.33,2.09,3.24,0.04,2.60,
array-zipcpu_zipcpu_dcache-p579.smt2,,,,5,5,28,4,13,45,,30,28,21,28,,,454.68,127.30,unknown,13.88,0.12,0.00,0.01,0.00,0.10,12.02,11.39,,,0.63,0.61,0.21,12.79,1.98,10.79,0.45,6.78,
array-zipcpu_zipcpu_dcache-p582.smt2,,,,4,4,23,1,13,28,,28,24,11,25,,,454.68,130.43,unknown,16.74,0.15,0.00,0.01,0.00,0.12,14.92,6.65,7.59,,0.62,0.60,0.19,15.66,3.31,12.34,0.38,7.74,
array-zipcpu_zipcpu_dcache-p588.smt2,,,,4,3,41,2,21,48,1,45,42,17,41,,,454.68,138.06,unknown,25.88,0.18,,0.00,0.00,0.17,23.01,22.09,,0.00,0.64,0.62,0.38,24.34,4.15,20.18,0.80,10.85,
array-zipcpu_zipcpu_dcache-p595.smt2,,,,5,4,18,5,2,47,,21,19,22,18,,,454.68,149.51,unknown,66.64,0.05,0.00,0.00,0.00,0.04,5.00,2.75,1.83,,0.67,0.66,0.10,5.41,2.67,2.73,0.22,1.45,
array-zipcpu_zipcpu_piped-p013.smt2,,,3,5,5,149,3,138,31,2,160,154,5,154,,,308.46,125.60,unsat,67.20,0.75,0.02,0.07,0.02,0.60,59.50,8.44,48.61,,1.48,1.47,1.33,64.18,2.21,61.95,2.53,41.64,
array-zipcpu_zipcpu_piped-p015.smt2,,,3,4,4,341,1,314,83,6,357,352,31,352,,,306.73,199.65,unsat,165.49,1.44,0.01,0.06,0.03,1.25,150.12,19.02,123.47,0.00,1.49,1.48,3.21,161.35,3.69,157.65,6.09,108.09,
array-zipcpu_zipcpu_piped-p020.smt2,,,4,4,4,102,1,85,54,1,110,106,14,105,,,306.73,108.84,unsat,40.69,0.37,0.00,0.01,0.01,0.33,35.36,5.05,28.70,,1.47,1.46,0.79,38.15,3.46,34.68,1.52,23.82,
array-zipcpu_zipcpu_piped-p033.smt2,,,1,1,1,1,,1,,,2,1,,,,,304.21,64.65,unsat,2.00,0.01,0.00,0.01,,0.00,0.14,,,,1.47,1.46,,0.15,,0.15,,,
array-zipcpu_zipcpu_piped-p034.smt2,,,1,1,1,1,,1,,,2,1,,,,,304.20,64.01,unsat,1.98,0.00,,,,,0.08,,,,1.50,1.49,,0.09,,0.09,,,
array-zipcpu_zipcpu_piped-p040.smt2,,,6,7,7,446,2,349,259,12,465,457,97,459,,,306.73,209.30,unsat,209.08,1.86,0.01,0.09,0.04,1.61,190.25,23.60,156.74,0.00,1.53,1.52,4.32,205.36,10.91,194.43,7.97,132.32,
array-zipcpu_zipcpu_piped-p048.smt2,,,3,5,5,104,1,94,31,2,115,110,7,110,,,306.73,130.48,unsat,49.52,0.43,0.00,0.01,0.01,0.38,44.05,5.27,36.80,,1.55,1.53,0.95,47.26,2.06,45.18,1.78,28.26,
array-zipcpu_zipcpu_piped-p073.smt2,,,4,4,4,173,1,154,65,2,180,176,24,175,,,306.74,127.33,unsat,68.61,0.86,0.02,0.08,0.02,0.69,60.46,6.91,50.26,,1.48,1.47,1.43,65.64,3.62,62.01,2.74,41.53,
array-zipcpu_zipcpu_piped-p081.smt2,,,,6,6,489,2,384,92,,496,493,31,492,,,434.35,416.66,unknown,267.76,2.11,0.02,0.15,0.04,1.77,249.40,24.25,212.96,,1.45,1.43,5.03,265.98,4.34,261.62,9.18,177.14,
array-zipcpu_zipcpu_piped-p102.smt2,,,,5,5,521,1,420,71,1,525,523,17,523,,,320.38,302.73,unknown,228.42,2.87,0.08,0.36,0.08,2.21,207.24,28.14,166.85,,1.57,1.55,5.81,226.50,4.17,222.31,10.39,148.90,
array-zipcpu_zipcpu_piped-p110.smt2,,,2,2,2,4,,2,6,,6,4,3,3,,,308.47,87.04,unsat,3.48,0.01,,0.00,,0.01,1.40,0.04,1.21,,1.49,1.47,,1.43,0.97,0.46,0.00,0.28,
array-zipcpu_zipcpu_piped-p111.smt2,,,,6,5,72,2,26,169,1,78,74,84,74,,,306.73,102.70,unknown,50.80,0.21,0.00,0.01,0.00,0.19,14.15,1.60,11.63,,1.55,1.54,0.52,16.18,4.19,11.97,1.00,5.37,
array-zipcpu_zipcpu_piped-p112.smt2,,,6,6,6,252,2,186,188,2,263,258,91,258,,,306.74,134.02,unsat,90.45,1.30,0.04,0.14,0.04,1.03,79.17,10.90,63.56,0.00,1.51,1.50,2.23,87.31,6.18,81.11,4.21,54.80,
array-zipcpu_zipcpu_piped-p115.smt2,,,1,2,2,3,,2,3,,5,3,1,2,,,306.73,85.82,unsat,3.18,0.01,,,,0.01,1.08,0.02,0.91,,1.52,1.51,,1.10,0.47,0.62,0.00,0.45,
array-zipcpu_zipcpu_piped-p131.smt2,,,6,6,6,596,3,556,225,66,625,622,141,621,,,432.67,396.61,unsat,291.03,3.45,0.10,0.51,0.10,2.60,264.64,30.99,219.19,0.00,1.49,1.48,5.60,285.17,6.15,279.00,10.37,197.55,
array-zipcpu_zipcpu_piped-p132.smt2,,,,6,6,956,3,805,190,6,963,960,51,959,,,461.52,423.90,unknown,585.73,5.83,0.18,1.11,0.18,4.06,545.61,52.63,457.04,0.00,1.61,1.60,11.01,583.77,14.49,569.26,20.12,416.28,
array-zipcpu_zipcpu_piped-p142.smt2,,,,6,6,736,2,682,45,1,743,740,11,739,,,427.35,414.96,unknown,448.31,3.47,0.04,0.39,0.08,2.73,419.76,38.60,358.37,,1.50,1.49,7.99,446.45,2.51,443.93,14.78,324.61,
array-zipcpu_zipcpu_piped-p146.smt2,,,,5,5,612,2,547,24,,614,613,10,613,,,336.69,295.77,unknown,340.58,2.77,0.03,0.25,0.06,2.26,316.15,31.46,263.70,,1.50,1.49,6.11,338.73,0.74,337.98,11.64,246.06,
array-zipcpu_zipcpu_piped-p155.smt2,,,6,6,6,152,2,120,74,1,164,158,19,158,,,310.03,114.82,unsat,53.66,0.58,0.00,0.01,0.01,0.52,47.18,6.11,38.55,,1.49,1.48,1.17,51.44,4.33,47.09,2.23,28.91,
array-zipcpu_zipcpu_piped-p156.smt2,,,4,4,4,283,,224,130,1,305,301,41,300,,,306.55,201.40,unsat,118.20,1.16,0.01,0.04,0.02,1.01,105.77,12.44,88.02,0.00,1.49,1.48,2.43,114.36,7.46,106.89,4.61,70.69,
array-zipcpu_zipcpu_piped-p160.smt2,,,7,9,9,675,6,661,183,13,726,721,52,722,,,459.24,392.77,unsat,384.22,3.75,0.06,0.72,0.09,2.67,345.80,39.81,282.08,0.00,1.49,1.48,7.13,371.67,10.42,361.22,13.28,261.90,
array-zipcpu_zipcpu_piped-p162.smt2,,,,5,4,266,2,220,113,4,272,266,44,267,,,403.88,366.07,unknown,446.31,1.38,0.04,0.16,0.04,1.07,130.14,13.45,110.56,0.00,1.43,1.42,2.53,138.82,5.67,133.13,4.70,93.57,
array-zipcpu_zipcpu_piped-p163.smt2,,,,7,7,488,3,397,218,2,493,493,107,492,,,306.73,221.75,unknown,209.18,2.52,0.07,0.31,0.07,1.95,190.39,22.06,157.17,0.00,1.49,1.48,4.70,207.34,6.78,200.54,8.77,140.93,
array-zipcpu_zipcpu_piped-p177.smt2,,,,4,4,54,1,40,41,,59,57,16,56,,,306.73,93.88,unknown,22.14,0.18,0.00,0.00,0.00,0.16,18.70,2.10,15.71,,1.51,1.50,0.48,20.27,3.32,16.94,0.90,9.53,
array-zipcpu_zipcpu_piped-p183.smt2,,,4,5,5,207,3,189,50,2,220,215,8,214,,,306.73,153.96,unsat,100.65,0.87,0.01,0.03,0.01,0.76,91.12,10.97,75.84,,1.49,1.47,1.83,97.43,2.75,94.67,3.45,63.85,
array-zipcpu_zipcpu_piped-p185.smt2,,,6,8,8,767,,784,382,49,877,869,133,868,,,583.54,519.87,unsat,499.12,5.04,0.15,0.84,0.15,3.65,449.65,43.72,375.89,0.01,1.49,1.48,9.81,483.22,22.01,461.18,17.43,328.88,
array-zipcpu_zipcpu_piped-p205.smt2,,,4,5,5,273,2,270,75,7,308,301,18,302,,,306.73,193.56,unsat,153.65,1.53,0.04,0.16,0.04,1.22,139.32,15.41,117.66,0.00,1.56,1.55,2.77,149.52,5.45,144.06,5.28,97.23,
array-zipcpu_zipcpu_piped-p210.smt2,,,3,3,3,161,1,144,50,,169,165,21,165,,,306.73,135.21,unsat,76.50,0.78,0.02,0.07,0.02,0.64,69.15,8.89,57.28,,1.48,1.47,1.46,74.20,2.40,71.79,2.73,46.53,
array-zipcpu_zipcpu_piped-p211.smt2,,,,4,4,89,1,70,34,,92,90,12,90,,,306.73,95.95,unknown,27.64,0.38,0.01,0.04,0.01,0.31,23.49,3.25,19.09,,1.51,1.50,0.63,25.78,1.54,24.22,1.20,14.40,
array-zipcpu_zipcpu_piped-p214.smt2,,,,6,6,651,2,606,54,,659,656,16,656,,,373.82,343.38,unknown,376.94,2.92,0.03,0.24,0.07,2.39,351.60,38.81,289.15,0.00,1.47,1.46,7.00,375.11,9.06,366.03,12.85,264.63,
array-zipcpu_zipcpu_piped-p218.smt2,,,7,8,8,271,2,242,100,1,286,277,29,277,,,305.58,143.01,unsat,102.10,1.38,0.04,0.14,0.04,1.11,91.11,11.80,74.28,0.00,1.56,1.55,2.26,99.35,3.76,95.56,4.29,66.54,
array-zipcpu_zipcpu_piped-p219.smt2,,,,,,,,,,,,,,,,,73.41,11.87,unsat,0.19,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p223.smt2,,,3,4,4,55,1,47,41,1,63,60,21,59,,,306.73,98.03,unsat,18.99,0.23,0.01,0.02,0.01,0.19,15.46,1.84,12.91,,1.55,1.54,0.39,16.86,1.88,14.96,0.73,8.24,
array-zipcpu_zipcpu_piped-p224.smt2,,,,7,7,459,2,414,146,17,468,463,65,464,,,320.70,307.07,unknown,237.73,1.95,0.02,0.11,0.04,1.67,219.31,25.42,181.61,0.00,1.47,1.46,4.60,235.91,6.44,229.45,8.51,155.62,
array-zipcpu_zipcpu_piped-p226.smt2,,,3,3,3,21,,5,39,1,28,24,9,24,,,306.73,93.87,unsat,10.83,0.04,,0.00,0.00,0.03,8.20,0.19,7.64,,1.49,1.48,0.16,8.79,3.21,5.57,0.30,2.26,
array-zipcpu_zipcpu_piped-p262.smt2,,,,5,5,166,1,129,86,,170,168,38,167,,,308.45,112.80,unknown,57.59,0.61,0.00,0.02,0.01,0.55,51.11,7.18,41.17,,1.45,1.44,1.35,55.79,3.18,52.59,2.58,35.21,
array-zipcpu_zipcpu_piped-p267.smt2,,,,,,,,,,,,,,,,,70.10,11.81,unsat,0.18,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p275.smt2,,,2,3,3,12,,5,22,1,17,13,5,13,,,308.46,92.87,unsat,7.14,0.03,,0.00,,0.02,4.68,0.10,4.32,,1.61,1.60,0.08,4.97,1.90,3.07,0.15,0.20,
array-zipcpu_zipcpu_piped-p288.smt2,,,4,6,6,30,3,27,39,,41,37,18,37,,,308.46,90.06,unsat,7.87,0.14,0.00,0.01,0.00,0.12,5.12,0.59,4.16,,1.54,1.53,0.14,5.77,1.02,4.73,0.28,2.79,
array-zipcpu_zipcpu_piped-p295.smt2,,,3,5,5,259,2,239,56,,271,265,19,266,,,306.73,143.09,unsat,104.61,1.03,0.01,0.03,0.02,0.92,94.14,12.99,76.48,,1.46,1.45,2.14,101.88,2.86,99.00,4.09,68.00,
array-zipcpu_zipcpu_piped-p308.smt2,,,2,2,2,15,,12,20,1,17,15,16,14,,,306.74,87.81,unsat,5.75,0.06,,0.00,0.00,0.05,3.43,0.14,2.98,,1.56,1.55,0.00,3.54,0.84,2.69,0.02,2.35,
array-zipcpu_zipcpu_piped-p309.smt2,,,4,4,4,29,,14,46,1,35,32,16,31,,,306.73,92.08,unsat,11.16,0.09,0.00,0.01,0.00,0.07,8.33,0.68,7.24,,1.49,1.48,0.22,9.10,2.99,6.10,0.40,3.00,
array-zipcpu_zipcpu_piped-p315.smt2,,,3,4,4,168,1,145,82,2,183,178,30,178,,,306.73,113.71,unsat,61.09,0.82,0.02,0.08,0.02,0.67,53.65,7.08,44.08,,1.54,1.53,1.38,58.76,4.98,53.77,2.62,34.61,
array-zipcpu_zipcpu_piped-p323.smt2,,,1,2,2,6,,5,3,,8,6,1,5,,,305.57,87.36,unsat,3.72,0.03,,0.00,,0.02,1.52,0.10,1.23,,1.50,1.49,0.00,1.57,0.46,1.10,0.01,0.87,
array-zipcpu_zipcpu_piped-p327.smt2,,,,7,6,73,2,48,106,,80,76,48,75,,,736.27,717.21,timeout,899.96,0.25,0.00,0.00,0.01,0.22,19.55,2.31,16.24,,1.48,1.47,0.47,21.42,3.43,17.97,0.91,10.71,
array-zipcpu_zipcpu_piped-p330.smt2,,,7,10,10,649,4,617,319,7,697,690,149,690,,,326.06,286.05,unsat,337.30,3.65,0.10,0.48,0.10,2.80,303.51,36.90,248.48,0.00,1.46,1.45,6.73,328.61,11.90,316.68,12.82,224.69,
array-zipcpu_zipcpu_piped-p342.smt2,,,3,4,4,17,,10,29,2,22,18,10,17,,,304.19,90.02,unsat,6.75,0.05,,0.00,0.00,0.04,4.44,0.33,3.85,,1.48,1.47,0.04,4.70,1.77,2.92,0.10,1.90,
array-zipcpu_zipcpu_piped-p344.smt2,,,5,5,5,65,2,49,82,2,74,70,41,70,,,306.73,98.54,unsat,20.40,0.20,0.00,0.00,0.00,0.18,16.67,2.36,13.46,,1.46,1.45,0.45,18.33,2.57,15.74,0.86,9.52,
array-zipcpu_zipcpu_piped-p347.smt2,,,4,4,4,42,1,33,34,,48,44,12,44,,,306.73,94.86,unsat,14.51,0.14,,0.00,0.00,0.13,11.50,1.48,9.51,,1.48,1.47,0.25,12.45,1.94,10.50,0.48,6.72,
array-zipcpu_zipcpu_piped-p350.smt2,,,,7,7,100,3,82,64,,105,102,26,102,,,306.73,97.63,unknown,33.80,0.35,0.00,0.01,0.01,0.32,29.29,3.82,23.94,,1.50,1.48,0.74,31.95,3.08,28.85,1.41,17.98,
array-zipcpu_zipcpu_piped-p351.smt2,,,,7,7,611,3,414,217,6,619,619,95,618,,,362.06,349.49,unknown,365.05,2.85,0.04,0.30,0.06,2.24,341.05,31.53,289.75,0.00,1.49,1.48,5.86,363.20,7.44,355.75,11.66,274.47,
array-zipcpu_zipcpu_piped-p372.smt2,,,3,4,4,188,1,188,30,2,203,200,13,199,,,306.73,122.44,unsat,66.15,0.77,0.00,0.02,0.01,0.69,57.83,8.39,46.20,,1.47,1.46,1.56,63.35,1.29,62.05,2.98,43.58,
array-zipcpu_zipcpu_piped-p378.smt2,,,4,4,4,19,1,12,23,,22,17,12,18,,,308.50,88.17,unsat,7.96,0.07,,0.01,0.00,0.06,5.66,0.14,5.21,,1.49,1.48,0.00,5.83,0.61,5.21,0.03,4.81,
array-zipcpu_zipcpu_piped-p381.smt2,,,6,8,8,393,5,349,161,,422,413,44,414,,,306.73,209.71,unsat,184.05,2.20,0.06,0.26,0.06,1.72,164.89,19.37,136.20,0.00,1.51,1.50,3.89,179.08,8.02,171.03,7.36,114.84,
array-zipcpu_zipcpu_piped-p389.smt2,,,,7,7,557,3,498,169,1,566,561,41,562,,,306.73,242.44,unknown,270.29,3.08,0.09,0.41,0.09,2.33,247.62,30.10,202.66,0.00,1.54,1.53,5.68,268.40,10.10,258.29,10.71,180.52,
array-zipcpu_zipcpu_piped-p390.smt2,,,3,5,5,115,,104,32,1,125,117,8,119,,,306.75,108.97,unsat,41.67,0.45,0.00,0.01,0.01,0.40,36.42,4.81,29.77,,1.49,1.48,0.85,39.45,1.69,37.74,1.64,25.59,
array-zipcpu_zipcpu_piped-p399.smt2,,,,6,6,547,2,461,77,3,558,554,24,554,,,306.52,287.66,unknown,281.68,2.97,0.09,0.40,0.08,2.27,260.48,26.58,218.97,0.00,1.46,1.45,5.38,279.89,5.56,274.31,10.21,198.85,
array-zipcpu_zipcpu_piped-p423.smt2,,,2,3,3,53,,42,22,1,61,56,2,57,,,306.73,94.65,unsat,16.77,0.22,0.01,0.02,0.01,0.17,13.33,1.63,11.03,,1.52,1.50,0.37,14.68,2.89,11.78,0.70,6.08,
array-zipcpu_zipcpu_piped-p431.smt2,,,4,6,6,70,3,58,86,1,82,78,49,78,,,306.73,99.42,unsat,19.25,0.28,0.01,0.03,0.01,0.23,15.41,2.37,12.19,,1.49,1.48,0.45,17.15,1.98,15.14,0.87,9.44,
array-zipcpu_zipcpu_piped-p442.smt2,,,6,6,6,34,,11,99,2,40,37,45,36,,,306.73,91.62,unsat,10.13,0.06,,0.00,0.00,0.05,7.15,0.32,6.41,,1.54,1.53,0.22,8.03,3.92,4.08,0.43,0.91,
array-zipcpu_zipcpu_piped-p448.smt2,,,,5,5,154,1,114,56,,161,159,22,158,,,306.73,105.15,unknown,53.20,0.56,0.00,0.01,0.01,0.50,47.02,6.64,38.10,,1.55,1.54,1.22,51.30,2.43,48.85,2.32,31.05,
array-zipcpu_zipcpu_piped-p466.smt2,,,,3,3,26,1,16,13,,27,27,4,26,,,305.79,87.01,unknown,9.24,0.09,0.00,0.01,0.00,0.08,6.80,1.00,5.41,,1.56,1.55,0.14,7.33,1.16,6.17,0.27,3.70,
array-zipcpu_zipcpu_piped-p472.smt2,,,,6,6,647,1,436,114,6,653,652,33,652,,,625.53,431.68,unknown,505.78,3.67,0.07,0.66,0.09,2.47,478.45,34.86,413.84,0.00,1.48,1.47,8.25,503.97,5.29,498.65,14.33,374.39,
array-zipcpu_zipcpu_piped-p475.smt2,,,2,3,3,137,,137,7,,145,141,,141,,,306.73,113.32,unsat,52.09,0.68,0.02,0.07,0.02,0.55,45.59,6.29,36.91,,1.53,1.52,1.19,49.71,0.72,48.99,2.26,33.16,
array-zipcpu_zipcpu_piped-p476.smt2,,,,3,2,11,,2,15,,14,12,4,11,,,309.31,123.84,unknown,81.11,0.03,0.02,0.00,0.02,0.02,3.02,0.04,2.74,,1.47,1.46,0.06,3.27,0.94,2.32,0.12,0.83,
array-zipcpu_zipcpu_piped-p479.smt2,,,,4,4,118,1,95,49,1,120,118,24,118,,,306.73,101.10,unknown,43.16,0.51,0.01,0.05,0.01,0.41,38.07,5.26,31.11,,1.49,1.48,0.94,41.33,1.30,40.02,1.76,26.74,
