index,SPACER_cex_depth,SPACER_cluster_out_of_gas,SPACER_conj,SPACER_conj_failed,SPACER_conj_success,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_non_local_gen,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_reach_queries,SPACER_pob_out_of_gas,SPACER_queries,SPACER_reuse_reach_facts,SPACER_subsume_failed,SPACER_subsume_pob,SPACER_subsume_success,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_global,time_spacer_solve_reach_is_reach
bv-picorv32-check-p20.smt2,,,,,,16,18,18,,590,,495,365,4946,88,947,938,2401,7,,947,1,85,2,1,329.99,290.84,unsat,601.18,5.09,0.30,2.26,0.26,2.06,545.31,486.62,,2.83,0.04,0.03,22.54,598.33,140.48,457.79,26.29,8.74,353.31,0.12,0.55
bv-picorv32-check-p22.smt2,,,,,,15,15,15,,581,,536,347,5092,13,839,832,2753,14,,836,5,201,6,5,429.67,390.11,unsat,422.12,3.61,0.15,1.34,0.15,1.81,379.01,327.15,,2.23,0.04,0.03,16.03,419.44,117.74,301.64,18.23,6.95,217.50,0.17,0.72
bv-picorv32-pcregs-p0.smt2,,,,,,5,8,8,,8,,9,167,448,62,196,185,245,,,190,,,,,87.68,76.69,unknown,73.93,0.88,0.01,0.04,0.01,0.80,58.60,55.75,,0.05,0.33,0.33,11.11,73.54,8.91,64.61,11.81,0.26,41.82,,
bv-picorv32-pcregs-p2.smt2,,,,,,2,5,5,,4,,5,44,35,13,54,47,13,,,50,,,,,62.98,56.86,unknown,17.44,0.21,0.00,0.01,0.00,0.20,13.29,12.59,,0.00,0.31,0.30,3.07,17.08,0.77,16.30,3.23,0.02,10.12,,
bv-picorv32_mutAX_nomem-p0.smt2,,,,,,,7,6,,132,,93,13,506,4,144,141,272,,,140,,,,,360.66,314.15,timeout,899.94,2.89,0.03,0.17,0.02,2.59,625.00,610.23,,0.06,1.39,1.36,110.00,744.31,213.71,530.59,112.09,0.22,391.14,0.00,
bv-picorv32_mutAX_nomem-p2.smt2,,,,,,,6,5,,170,,68,38,501,2,191,189,280,,,189,,,,,369.92,323.48,timeout,899.96,3.69,0.01,0.14,0.02,3.41,563.04,534.00,,0.03,1.37,1.34,179.15,754.64,70.57,684.06,182.15,0.32,458.29,,
bv-picorv32_mutAX_nomem-p5.smt2,,,,,,,4,3,,177,,,23,667,,200,196,488,,,197,,,,,353.58,336.54,timeout,899.95,3.78,0.03,0.16,0.03,3.45,562.82,544.18,,0.01,1.35,1.32,243.49,819.60,121.94,697.65,246.61,0.35,411.79,,
bv-picorv32_mutAY_nomem-p1.smt2,,,,,,,6,5,,184,,19,42,405,9,197,188,161,,,189,,38,2,,225.61,212.07,timeout,899.96,0.99,0.02,0.11,0.02,0.79,109.18,101.58,,0.06,0.14,0.14,95.94,210.11,20.56,189.54,97.89,0.32,70.67,0.02,
bv-picorv32_mutAY_nomem-p4.smt2,,,,,,,7,6,,136,,13,4,605,3,179,164,236,,,172,,,,,214.67,184.65,timeout,899.97,0.79,0.01,0.06,0.01,0.66,73.76,68.87,,0.09,0.15,0.15,62.73,140.93,28.30,112.61,64.36,0.19,32.22,0.01,
bv-picorv32_mutAY_nomem-p6.smt2,,,,,,,8,7,,168,,10,13,655,1,209,194,313,,,202,,,,,228.72,208.55,timeout,899.93,0.94,0.01,0.07,0.02,0.78,86.42,80.45,,0.07,0.14,0.14,104.08,195.81,28.40,167.38,106.17,0.28,40.28,,
bv-picorv32_mutBX_nomem-p0.smt2,,,,,,,8,7,,157,,116,20,637,4,175,172,365,,,171,,,,,402.92,359.72,timeout,899.95,3.41,0.03,0.14,0.03,3.15,679.47,665.80,,0.03,1.37,1.34,201.81,892.71,74.18,818.51,204.40,0.24,571.20,,
bv-picorv32_mutBX_nomem-p5.smt2,,,,,,,4,3,,119,,,12,391,2,132,129,261,,,129,,,,,359.99,317.21,timeout,899.96,2.44,0.01,0.06,0.01,2.29,371.65,361.44,,0.01,1.40,1.37,156.52,537.18,64.91,472.26,158.66,0.14,278.33,,
bv-picorv32_mutBX_nomem-p8.smt2,,,,,,,3,2,,21,,1,,22,,23,21,,,,20,,,,,348.37,303.32,timeout,899.96,0.35,0.00,0.01,0.00,0.34,72.70,71.22,,,1.33,1.30,3.82,77.62,18.64,58.98,4.09,0.00,50.58,,
bv-picorv32_mutBY_nomem-p1.smt2,,,,,,,6,5,,121,,14,41,277,4,131,122,111,,,125,,,,,242.17,202.76,timeout,899.98,0.62,0.01,0.06,0.01,0.50,71.16,66.26,,0.04,0.15,0.15,57.29,131.48,13.11,118.36,58.51,0.13,45.47,,
bv-picorv32_mutBY_nomem-p3.smt2,,,,,,,6,5,,348,,4,154,525,11,378,370,267,,,373,,,,,267.41,241.88,timeout,899.98,2.11,0.05,0.31,0.04,1.58,244.36,227.20,,0.05,0.15,0.15,207.54,462.27,23.28,438.98,211.67,1.25,186.87,0.03,
bv-picorv32_mutBY_nomem-p4.smt2,,,,,,,7,6,,153,,26,8,647,5,205,190,263,,,198,,,,,217.18,188.59,timeout,899.94,0.93,0.01,0.07,0.02,0.77,83.99,78.10,,0.10,0.16,0.15,98.16,187.33,26.89,160.43,100.13,0.25,39.25,,
bv-picorv32_mutBY_nomem-p6.smt2,,,,,,,8,7,,157,,13,3,626,1,206,195,284,,,203,,,,,225.38,208.40,timeout,899.97,0.94,0.01,0.07,0.02,0.78,82.64,76.72,,0.07,0.16,0.15,104.03,191.93,25.29,166.62,106.09,0.28,41.18,,
bv-picorv32_mutBY_nomem-p7.smt2,,,,,,,8,7,,210,,138,10,1012,7,247,232,409,,,238,,16,1,,233.41,202.08,timeout,899.96,1.16,0.02,0.10,0.02,0.95,106.12,98.59,,0.17,0.15,0.15,112.87,225.75,36.61,189.12,115.29,0.41,50.09,0.02,
bv-picorv32_mutCX_nomem-p0.smt2,,,,,,,7,6,,80,,7,38,125,2,87,81,44,,,82,,,,,412.80,355.36,timeout,899.96,1.56,0.01,0.08,0.01,1.41,309.25,301.11,,0.01,1.32,1.29,89.99,404.59,46.62,357.95,91.36,0.06,244.24,,
bv-picorv32_mutCX_nomem-p8.smt2,,,,,,,6,5,,174,,51,5,805,1,224,219,374,,,219,,,,,481.33,369.35,timeout,899.94,3.86,0.02,0.17,0.03,3.53,573.91,553.55,,0.21,1.41,1.38,213.54,805.37,108.88,696.48,216.95,0.41,411.12,,
bv-picorv32_mutCY_nomem-p0.smt2,,,,,,,6,5,,66,,3,14,131,6,72,65,48,,,67,,,,,256.20,210.91,timeout,899.98,0.29,0.00,0.01,0.00,0.25,34.96,32.90,,0.01,0.15,0.14,24.02,60.39,8.00,52.38,24.62,0.04,20.52,,
bv-picorv32_mutCY_nomem-p3.smt2,,,,,,,5,4,,42,,3,5,74,1,48,41,15,,,43,,,,,219.02,204.92,timeout,899.96,0.18,0.00,0.01,0.00,0.16,22.32,21.20,,0.00,0.16,0.16,16.81,40.02,6.32,33.69,17.19,0.01,11.10,,
bv-ponylink-slaveTXlen-unsat.smt2,,,,,,,231,230,,239,,457,6,691,,697,35,,,,466,,,,,288.46,288.43,timeout,899.96,4.74,0.03,0.12,0.03,4.50,44.46,39.86,,0.01,0.17,0.16,1.80,55.37,10.22,44.39,2.62,0.49,24.28,,
bv-qspiflash_dualflexpress_divfive-p007.smt2,,2,7,,11,,40,39,6,907,,3042,148,19109,150,1347,1251,11399,,3,1324,,306,34,,431.94,396.17,timeout,899.99,16.16,1.24,10.78,0.65,3.38,776.62,557.03,,6.18,0.02,0.02,17.83,852.14,296.96,555.03,22.30,18.59,415.15,0.71,
bv-qspiflash_dualflexpress_divfive-p009.smt2,,45,,,,,49,48,4,770,,1937,164,16387,137,1333,1371,9241,,15,1421,,189,79,,441.67,380.59,timeout,899.99,10.52,0.68,6.70,0.50,2.20,796.12,627.30,,6.04,0.02,0.02,20.79,873.85,313.38,560.29,25.43,19.13,423.29,1.21,
bv-qspiflash_dualflexpress_divfive-p016.smt2,,,,,,3,3,3,,15,,6,3,28,,20,16,6,,,16,,,,,25.21,15.08,unsat,0.24,0.01,,0.00,,0.00,0.11,0.08,,,0.02,0.02,0.01,0.16,0.03,0.12,0.02,0.00,0.05,,
bv-qspiflash_dualflexpress_divfive-p022.smt2,,,,,,6,7,7,,21,,5,9,53,2,33,23,22,,,27,,,,,25.55,15.87,unsat,0.37,0.01,,0.00,0.00,0.01,0.18,0.14,,,0.02,0.02,0.02,0.28,0.06,0.21,0.04,0.00,0.08,,
bv-qspiflash_dualflexpress_divfive-p037.smt2,,,,,,15,17,17,,285,,472,287,3648,44,657,648,1751,7,,655,2,31,9,2,145.92,128.67,unsat,95.20,0.91,0.04,0.33,0.07,0.39,76.96,62.90,,1.15,0.02,0.02,7.02,94.01,27.43,66.53,8.38,3.49,41.24,0.07,0.19
bv-qspiflash_dualflexpress_divfive-p050.smt2,,,,,,,30,29,,1340,,1143,275,9431,40,1799,1899,3925,,5,1911,,86,19,,486.35,420.52,timeout,899.98,4.33,0.21,1.95,0.25,1.34,759.35,612.18,,6.61,0.02,0.02,36.17,855.38,227.02,628.25,43.40,26.92,440.40,0.56,
bv-qspiflash_dualflexpress_divfive-p054.smt2,,,,,,,28,27,,1085,,1486,186,15526,94,1442,1459,7916,,2,1483,,41,10,,449.51,383.97,timeout,899.99,3.83,0.22,1.87,0.24,1.19,727.50,555.35,,9.08,0.02,0.02,28.66,809.47,359.59,449.79,34.43,18.89,302.37,0.39,
bv-qspiflash_dualflexpress_divfive-p058.smt2,,,,,,29,29,29,1,156,,285,143,4072,19,463,397,2398,,,435,,35,14,,94.00,87.22,unsat,49.61,0.58,0.03,0.20,0.04,0.24,40.00,30.10,,0.58,0.02,0.02,3.42,49.16,16.91,32.14,4.26,1.43,19.60,0.07,
bv-qspiflash_dualflexpress_divfive-p074.smt2,,60,,,,,77,76,142,533,,4422,45,21889,101,1610,729,10413,,3,1516,,137,117,,361.06,296.33,timeout,899.98,5.10,0.30,2.61,0.30,1.60,810.21,614.16,,6.67,0.02,0.02,21.24,880.71,319.32,561.09,25.30,16.36,418.27,0.76,
bv-qspiflash_dualflexpress_divfive-p079.smt2,,,,,,15,27,27,,188,,452,239,3761,17,529,482,1780,1,,508,1,,1,1,114.68,98.40,unsat,66.50,0.87,0.05,0.36,0.06,0.34,55.33,43.45,,0.76,0.02,0.02,3.02,65.72,21.98,43.64,4.03,2.17,27.81,0.04,0.00
bv-qspiflash_dualflexpress_divfive-p092.smt2,,,,,,15,15,15,,183,,139,111,924,14,329,301,411,,,323,,4,1,,62.13,54.03,unsat,21.03,0.31,0.01,0.09,0.02,0.14,16.28,12.80,,0.11,0.02,0.02,1.84,20.71,3.16,17.50,2.41,0.77,10.40,0.03,
bv-qspiflash_dualflexpress_divfive-p097.smt2,,,,,,10,26,26,,68,,145,146,2779,2,332,256,1271,,,307,,,,,62.49,56.42,unsat,27.48,0.47,0.02,0.17,0.03,0.19,21.75,16.49,,0.41,0.02,0.02,1.64,27.11,11.36,15.67,2.13,0.83,8.77,,
bv-qspiflash_dualflexpress_divfive-p112.smt2,,,,,,33,48,48,,140,,874,197,8581,7,930,723,4462,,,890,,,,,172.79,158.93,unsat,215.34,2.05,0.10,0.93,0.14,0.68,195.81,151.89,,1.70,0.02,0.02,2.50,214.72,68.19,146.35,4.41,4.70,110.94,,
bv-qspiflash_dualflexpress_divfive-p116.smt2,,5,,,,,29,28,4,1258,,667,221,11499,88,1665,1658,7123,4,4,1676,1,580,54,1,465.83,401.04,timeout,899.99,4.34,0.23,2.06,0.25,1.48,727.57,553.65,,4.87,0.02,0.02,20.57,802.84,226.33,576.40,27.28,25.27,410.71,1.00,0.04
bv-qspiflash_dualflexpress_divfive-p120.smt2,,,,,,,80,79,3,397,,2261,49,15744,18,1731,1515,7390,,,1700,,11,14,,302.64,259.55,timeout,899.99,7.13,0.33,3.35,0.36,1.83,798.50,589.34,,4.73,0.02,0.02,35.48,885.97,250.62,635.06,40.56,17.51,461.94,0.59,
bv-qspiflash_dualflexpress_divfive-p126.smt2,,3,,,,,27,26,,1123,,1013,138,12272,20,1468,1455,5567,,2,1477,,253,26,,448.63,391.48,timeout,899.99,3.65,0.20,1.84,0.21,1.12,614.93,509.44,,8.06,0.03,0.02,15.98,683.39,285.49,397.80,21.16,20.03,276.87,0.56,
bv-qspiflash_dualflexpress_divfive-p127.smt2,,10,,,,,38,37,,1146,,988,130,15388,98,1559,1554,9903,,6,1563,,465,59,,462.77,443.53,timeout,899.99,4.31,0.23,2.11,0.26,1.31,764.97,586.18,,6.53,0.03,0.02,17.05,845.93,301.13,544.66,23.37,31.31,380.73,1.17,
bv-qspiflash_dualflexpress_divfive-p128.smt2,,,,,,30,33,33,,196,,349,326,6766,24,649,599,4954,,4,689,,,4,,199.22,172.75,unsat,139.56,1.44,0.09,0.65,0.09,0.52,120.66,89.30,,0.62,0.02,0.02,6.90,138.25,36.85,101.29,8.49,3.57,71.10,0.09,
bv-qspiflash_dualflexpress_divfive-p133.smt2,,,,,,,27,26,,667,,226,104,4945,32,967,923,2944,,1,941,,339,31,,405.95,387.80,timeout,899.98,1.52,0.08,0.63,0.10,0.56,170.58,137.55,,1.04,0.02,0.02,5.53,192.94,47.29,145.56,8.04,7.07,101.29,0.37,
bv-qspiflash_dualflexpress_divfive-p135.smt2,,1,,,,,31,30,2,1182,,692,191,9704,75,1503,1512,5998,,7,1532,,547,51,,452.53,387.21,timeout,899.97,4.01,0.23,2.00,0.22,1.30,637.26,511.71,,3.63,0.02,0.02,19.08,702.34,172.21,530.03,24.93,20.81,388.27,0.89,
bv-qspiflash_dualflexpress_divfive-p136.smt2,,3,,,,,28,27,,1183,,915,269,9417,149,1466,1482,5918,5,1,1493,2,160,26,2,428.11,362.92,timeout,899.99,3.12,0.16,1.31,0.20,1.20,410.01,297.47,,2.18,0.02,0.02,16.86,463.57,111.65,351.83,22.10,17.44,233.03,0.62,0.06
bv-qspiflash_dualflexpress_divfive-p143.smt2,,,,,,2,2,2,,9,,,3,11,,12,10,3,,,9,,,,,24.90,14.59,unsat,0.17,0.01,,0.00,,0.00,0.06,0.04,,,0.02,0.02,0.00,0.09,0.02,0.06,0.00,,0.03,,
bv-qspiflash_dualflexpress_divfive-p154.smt2,,18,,,,,33,32,3,1250,,1037,256,9699,52,1589,1650,4948,12,8,1653,2,536,69,2,455.82,391.63,timeout,899.99,4.06,0.21,1.95,0.24,1.39,570.64,434.55,,4.74,0.02,0.02,25.88,643.82,171.50,472.20,31.37,20.50,318.75,1.04,1.17
bv-qspiflash_dualflexpress_divfive-p161.smt2,,,,,,,30,29,,1003,,3161,102,18415,62,1517,1413,9423,,1,1498,,88,9,,468.87,379.16,timeout,899.99,3.34,0.17,1.60,0.21,1.08,633.59,476.33,,9.64,0.02,0.02,33.30,719.41,326.80,392.51,38.67,19.68,248.55,0.33,
bv-qspiflash_dualflexpress_divfive-p164.smt2,,,,,,27,31,31,1,465,,1882,782,16472,122,1524,1519,11392,8,3,1535,1,245,29,1,500.07,437.42,unsat,745.55,3.46,0.17,1.48,0.24,1.31,670.18,458.08,,6.68,0.02,0.02,21.49,739.78,274.81,464.86,26.83,19.86,321.10,1.04,0.53
bv-qspiflash_dualflexpress_divthree-p005.smt2,,,,,,7,11,11,,138,,85,234,1179,7,326,306,554,,,315,,,,,71.00,63.96,unsat,25.60,2.37,0.16,1.55,0.11,0.49,17.69,13.91,,0.22,0.02,0.02,1.80,24.71,5.51,19.17,2.38,1.14,9.68,,
bv-qspiflash_dualflexpress_divthree-p006.smt2,,,,,,6,9,9,,81,,22,93,492,2,149,138,314,,,141,,,,,34.10,31.37,unsat,5.89,0.14,0.01,0.05,0.01,0.07,3.95,2.93,,0.03,0.02,0.02,0.84,5.67,1.07,4.57,1.04,0.18,2.17,,
bv-qspiflash_dualflexpress_divthree-p007.smt2,,,,,,,27,26,,1029,,1161,174,10959,80,1569,1367,4653,,,1551,,,,,392.28,331.24,timeout,899.98,12.76,1.01,7.85,0.62,3.03,765.95,635.30,,5.49,0.02,0.02,16.11,840.75,233.82,606.84,21.17,22.93,462.55,0.00,
bv-qspiflash_dualflexpress_divthree-p010.smt2,,,,,,,37,36,12,737,,853,299,12727,18,1252,976,7281,,,1196,,118,44,,404.54,345.46,timeout,899.97,47.06,2.97,34.97,1.61,6.41,779.43,602.74,,5.74,0.02,0.02,20.25,886.29,264.40,621.76,24.28,17.32,461.37,0.65,
bv-qspiflash_dualflexpress_divthree-p012.smt2,,,,,,,22,21,,980,,1093,137,10730,113,1258,1215,5347,,,1246,,,,,435.91,385.24,timeout,899.96,22.09,1.39,15.91,0.81,3.59,760.81,612.63,,5.79,0.02,0.02,23.74,851.43,257.51,593.85,28.18,22.36,449.01,,
bv-qspiflash_dualflexpress_divthree-p032.smt2,,,3,,3,,36,35,,1202,,2121,619,17591,140,1674,1546,11014,,,1663,,58,15,,464.38,399.02,timeout,899.99,4.62,0.24,2.21,0.25,1.55,744.87,533.83,,10.25,0.02,0.02,41.37,849.54,327.27,522.13,47.73,26.07,330.34,0.50,
bv-qspiflash_dualflexpress_divthree-p034.smt2,,4,,,,,26,25,18,830,,692,222,6946,143,1146,1056,3178,,1,1149,,173,46,,478.28,421.69,timeout,899.99,7.83,0.52,5.10,0.35,1.60,375.72,310.62,,3.46,0.02,0.02,18.86,429.38,114.49,314.81,22.46,11.85,224.76,0.20,
bv-qspiflash_dualflexpress_divthree-p046.smt2,,,,,,9,15,15,,164,,129,169,1199,9,315,292,543,,,303,,,,,60.06,53.99,unsat,21.44,0.31,0.01,0.10,0.02,0.14,15.57,12.55,,0.18,0.02,0.02,2.60,20.94,5.16,15.73,3.12,0.81,8.24,0.02,
bv-qspiflash_dualflexpress_divthree-p054.smt2,,,2,,1,,24,23,1,1460,,987,245,12727,80,1866,1861,6044,,1,1882,,43,18,,468.64,405.44,timeout,899.98,4.57,0.25,2.27,0.29,1.43,721.96,582.20,,7.81,0.02,0.02,34.31,820.00,269.09,550.83,42.28,27.87,364.08,0.47,
bv-qspiflash_dualflexpress_divthree-p068.smt2,,,,,,,31,30,1,1035,,1577,200,13791,68,1434,1358,6983,7,1,1438,2,92,25,2,475.67,415.63,timeout,899.98,3.63,0.20,1.76,0.23,1.21,557.46,446.00,,7.17,0.02,0.02,33.88,636.52,251.82,384.59,38.77,15.76,251.71,0.27,0.26
bv-qspiflash_dualflexpress_divthree-p069.smt2,,,2,,8,,24,23,,1214,,1177,176,11206,80,1519,1503,5203,,,1527,,,,,420.21,355.74,timeout,899.99,3.43,0.18,1.60,0.22,1.14,595.54,464.21,,6.27,0.02,0.02,40.68,685.23,227.25,457.89,46.62,20.36,298.16,0.10,
bv-qspiflash_dualflexpress_divthree-p075.smt2,,,,,,12,14,14,,232,,318,271,2363,19,545,518,1225,,,532,,2,2,,112.22,100.42,unsat,57.93,0.74,0.04,0.27,0.05,0.31,45.99,35.97,,0.51,0.02,0.02,4.03,56.97,13.30,43.62,5.20,2.71,26.14,0.04,
bv-qspiflash_dualflexpress_divthree-p076.smt2,,,,,,16,35,35,,202,,856,412,8380,25,793,658,4493,,,761,,11,2,,196.84,177.06,unsat,204.36,2.04,0.11,0.95,0.12,0.66,177.25,132.72,,3.03,0.02,0.02,5.60,202.30,77.85,124.33,7.66,6.58,86.05,0.05,
bv-qspiflash_dualflexpress_divthree-p085.smt2,,,,,,15,35,35,,141,,767,282,6064,16,633,523,3165,,,603,,,,,132.85,118.84,unsat,117.96,1.40,0.07,0.60,0.08,0.49,97.27,70.48,,1.46,0.02,0.02,7.84,116.86,41.14,75.60,9.32,3.40,47.30,0.07,
bv-qspiflash_dualflexpress_divthree-p094.smt2,,,,,,,28,27,1,1141,,2730,84,11872,98,1513,1393,4606,,,1469,,130,32,,490.82,427.67,timeout,899.99,4.54,0.23,2.44,0.25,1.24,776.08,655.66,,6.29,0.03,0.02,23.97,851.47,197.88,653.49,29.32,21.10,509.62,0.90,
bv-qspiflash_dualflexpress_divthree-p106.smt2,,,,,,,26,25,,993,,1055,189,10524,111,1415,1357,4429,,,1399,,,,,436.01,371.04,timeout,899.99,5.01,0.24,2.54,0.24,1.58,700.87,563.92,,9.70,0.02,0.02,34.42,831.94,256.94,574.91,40.90,57.75,380.23,0.30,
bv-qspiflash_dualflexpress_divthree-p111.smt2,,29,,,,,47,46,80,701,,807,101,12649,71,1203,1152,6814,,3,1189,,205,200,,449.55,421.62,timeout,899.99,5.17,0.27,2.84,0.24,1.41,610.68,435.31,,5.62,0.02,0.02,46.81,717.67,270.49,447.01,50.88,14.11,277.83,11.99,
bv-qspiflash_dualflexpress_divthree-p113.smt2,,5,,,,,67,66,1,845,,5769,205,25257,84,1446,1364,14284,1,1,1454,1,39,17,1,426.00,370.66,timeout,899.99,3.59,0.19,1.80,0.23,1.08,769.06,575.36,,6.74,0.02,0.02,39.38,851.38,299.59,551.54,44.01,14.55,377.94,0.38,0.01
bv-qspiflash_dualflexpress_divthree-p121.smt2,,,,,,,23,22,,1254,,1195,251,8543,109,1624,1578,3645,,,1622,,1,1,,434.54,384.70,timeout,899.98,4.25,0.23,2.02,0.24,1.29,559.91,452.68,,4.01,0.02,0.02,24.67,632.58,154.73,477.77,30.24,23.41,330.12,0.19,
bv-qspiflash_dualflexpress_divthree-p124.smt2,,6,,,,,27,26,6,895,,1239,179,10096,54,1330,1245,4175,,2,1357,,27,21,,425.85,361.87,timeout,899.99,2.99,0.16,1.40,0.18,1.03,385.89,316.06,,5.80,0.02,0.02,13.79,439.17,164.66,274.42,18.18,15.37,182.18,0.24,
bv-qspiflash_dualflexpress_divthree-p134.smt2,,15,,,,,45,44,3,986,,2215,187,18149,198,1453,1438,10560,,3,1487,,162,18,,459.46,400.18,timeout,899.98,2.80,0.14,1.29,0.18,0.95,717.33,534.77,,6.53,0.02,0.02,58.24,820.58,325.26,495.16,63.03,16.26,315.73,0.22,
bv-qspiflash_dualflexpress_divthree-p136.smt2,,,,,,,28,27,,1409,,3730,210,16935,69,1736,1677,7703,,,1723,,5,5,,542.09,476.57,timeout,899.97,6.00,0.34,3.00,0.32,1.99,789.40,591.81,,11.26,0.02,0.02,32.07,892.39,332.46,559.84,39.12,30.07,372.22,0.54,
bv-qspiflash_dualflexpress_divthree-p141.smt2,,,,,,13,35,35,,126,,347,158,3448,10,516,269,1605,,,485,,,,,96.35,79.80,unsat,51.21,0.93,0.05,0.39,0.06,0.35,42.01,31.65,,0.57,0.02,0.02,2.04,50.66,16.32,34.22,2.90,1.83,21.37,,
bv-qspiflash_dualflexpress_divthree-p143.smt2,,,,,,3,3,3,,6,,1,2,11,,8,5,5,,,5,,,,,24.90,13.65,unsat,0.13,0.00,,,,0.00,0.04,0.02,,,0.02,0.02,,0.05,0.01,0.03,0.00,,0.01,,
bv-qspiflash_dualflexpress_divthree-p151.smt2,,,,,,,56,55,,820,,5051,160,25284,86,1340,1227,14102,,,1323,,,,,419.97,355.32,timeout,899.98,2.18,0.10,0.88,0.15,0.77,625.70,484.86,,8.41,0.02,0.02,47.34,716.15,358.00,357.96,51.67,13.51,206.36,0.06,
bv-qspiflash_dualflexpress_divthree-p153.smt2,,2,,,,,26,25,1,1384,,1114,270,9189,96,1799,1836,3819,,5,1880,,138,28,,484.07,418.19,timeout,899.98,4.39,0.23,2.10,0.27,1.42,789.21,642.27,,5.94,0.02,0.02,44.12,893.96,216.89,676.99,51.41,27.77,473.59,0.41,
bv-qspiflash_dualflexpress_divthree-p158.smt2,,,,,,2,4,4,,12,,3,7,15,,19,13,1,,,14,,,,,25.21,14.94,unsat,0.26,0.01,,0.00,,0.00,0.13,0.10,,,0.02,0.02,0.02,0.18,0.03,0.14,0.03,0.00,0.07,,
bv-qspiflash_dualflexpress_divthree-p161.smt2,,,,,,,27,26,,1140,,1921,178,14767,58,1564,1427,6310,,,1555,,,,,443.41,375.61,timeout,899.96,3.14,0.16,1.39,0.20,1.05,769.85,659.02,,10.71,0.02,0.02,36.74,866.88,362.98,503.81,42.32,22.12,351.51,0.14,
bv-qspiflash_dualflexpress_divthree-p164.smt2,,,,,,17,19,19,,342,,878,425,4961,54,899,865,2816,,,890,,79,5,,201.55,174.98,unsat,165.58,1.52,0.08,0.61,0.09,0.59,138.78,103.47,,1.60,0.02,0.02,8.33,163.66,35.74,127.86,10.82,7.14,82.31,0.14,
bv-qspiflash_qflexpress_divfive-p017.smt2,,,,,,4,6,6,,30,,8,24,32,,45,34,3,,,38,,,,,25.09,15.51,unsat,0.51,0.02,,0.00,0.00,0.01,0.27,0.21,,,0.03,0.02,0.04,0.41,0.05,0.35,0.07,0.01,0.15,,
bv-qspiflash_qflexpress_divfive-p029.smt2,,,,,,19,24,24,,285,,1508,660,9833,106,1099,1072,6134,,,1088,,3,3,,254.17,232.88,unsat,279.01,1.89,0.10,0.82,0.12,0.69,228.96,159.76,,3.17,0.03,0.02,21.17,274.94,84.79,190.07,24.55,10.64,115.08,0.15,
bv-qspiflash_qflexpress_divfive-p036.smt2,,,,,,9,13,13,,119,,70,123,688,15,251,237,346,,,242,,,,,39.60,36.02,unsat,9.52,0.20,0.01,0.06,0.01,0.09,6.25,4.65,,0.05,0.03,0.02,1.38,9.22,1.65,7.54,1.73,0.47,3.38,,
bv-qspiflash_qflexpress_divfive-p038.smt2,,,,,,11,13,13,,65,,40,90,702,,157,136,405,,,146,,,,,34.28,30.03,unsat,5.62,0.15,0.01,0.06,0.01,0.06,3.69,2.71,,0.06,0.03,0.02,0.74,5.41,1.41,3.96,0.94,0.20,1.75,,
bv-qspiflash_qflexpress_divfive-p048.smt2,,,,,,4,7,7,,22,,8,21,55,,42,32,17,,,35,,,,,25.08,15.76,unsat,0.87,0.02,,0.00,0.00,0.01,0.36,0.28,,,0.02,0.02,0.30,0.78,0.08,0.69,0.34,0.01,0.20,,
bv-qspiflash_qflexpress_divfive-p063.smt2,,31,,,,,56,55,19,753,,3338,172,22472,103,1527,1350,11539,,3,1518,,130,26,,421.89,356.30,timeout,899.98,2.38,0.12,0.99,0.17,0.82,754.03,575.30,,10.10,0.02,0.02,48.78,854.60,447.28,407.11,53.68,16.78,234.56,0.51,
bv-qspiflash_qflexpress_divfive-p064.smt2,,,,,,14,21,21,,230,,651,257,4292,19,554,517,2104,8,,545,1,13,2,1,125.04,111.74,unsat,67.48,0.66,0.03,0.23,0.05,0.27,49.09,35.53,,1.24,0.03,0.02,8.94,66.57,23.20,43.30,10.11,2.94,20.68,0.06,0.19
bv-qspiflash_qflexpress_divfive-p067.smt2,,,,,,,29,28,,969,,1161,179,10461,114,1323,1292,4175,,,1336,,2,2,,436.63,371.60,timeout,899.98,4.38,0.21,2.20,0.25,1.27,761.00,648.60,,8.62,0.03,0.02,43.84,878.91,259.87,618.94,49.64,38.22,443.18,0.47,
