index,SPACER_cex_depth,SPACER_cluster_out_of_gas,SPACER_conj,SPACER_conj_failed,SPACER_conj_success,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_non_local_gen,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_reach_queries,SPACER_pob_out_of_gas,SPACER_queries,SPACER_reuse_reach_facts,SPACER_subsume_failed,SPACER_subsume_pob,SPACER_subsume_success,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_global,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_piped-p262.smt2,,,,,,,6,6,,67,,2,27,67,1,74,71,22,,,71,,,,,308.43,65.98,unknown,20.89,0.19,0.00,0.01,0.00,0.15,14.78,0.32,12.65,,0.19,0.18,4.46,20.27,2.39,17.87,4.84,0.03,7.74,,
array-zipcpu_zipcpu_piped-p267.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,70.08,14.06,unsat,0.18,,,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p275.smt2,,,,,,3,4,4,,42,,1,32,41,,48,45,20,,,44,,,,,308.44,66.77,unsat,13.82,0.12,0.00,0.01,0.00,0.10,9.66,0.52,7.66,,0.20,0.19,2.70,13.01,1.18,11.82,2.95,0.01,5.31,,
array-zipcpu_zipcpu_piped-p288.smt2,,,,,,1,3,3,,20,,,19,13,1,30,27,1,,,26,,,,,308.44,63.47,unsat,6.58,0.06,,0.00,0.00,0.05,4.81,0.38,3.39,,0.18,0.18,0.77,5.81,0.78,5.03,0.85,0.00,1.96,,
array-zipcpu_zipcpu_piped-p295.smt2,,,,,,3,5,5,,26,,2,15,36,,31,28,17,,,27,,,,,306.70,63.91,unsat,7.64,0.05,,0.00,0.00,0.04,5.23,0.27,3.84,,0.20,0.19,1.30,6.85,1.16,5.67,1.42,0.00,1.80,,
array-zipcpu_zipcpu_piped-p308.smt2,,,,,,3,4,4,,21,,1,13,18,,24,21,7,,,20,,,,,306.71,62.58,unsat,3.75,0.06,0.00,0.01,0.00,0.05,2.82,0.09,1.60,,0.20,0.20,0.01,2.96,0.46,2.49,0.03,0.00,1.34,,
array-zipcpu_zipcpu_piped-p309.smt2,,,,,,4,4,4,,29,,1,28,35,3,41,38,14,,,37,,,,,306.70,66.87,unsat,8.45,0.10,0.00,0.01,0.00,0.08,5.88,0.71,3.77,,0.20,0.19,1.37,7.67,0.95,6.70,1.52,0.01,2.84,,
array-zipcpu_zipcpu_piped-p315.smt2,,,,,,4,5,5,,41,,2,27,60,,46,43,34,,,42,,,,,306.70,65.33,unsat,11.34,0.10,0.00,0.01,0.00,0.08,7.87,0.53,5.99,,0.19,0.18,2.00,10.42,1.12,9.29,2.21,0.01,3.85,,
array-zipcpu_zipcpu_piped-p323.smt2,,,,,,3,3,3,,13,,1,5,19,,15,13,9,,,12,,,,,305.55,61.67,unsat,2.54,0.02,,0.00,,0.01,1.73,0.07,0.73,,0.20,0.19,0.00,1.80,0.37,1.42,0.02,0.00,0.43,,
array-zipcpu_zipcpu_piped-p327.smt2,,,,,,,5,4,,19,,2,67,56,,23,21,26,,,20,,,,,308.44,79.75,unknown,45.17,0.03,0.01,0.00,0.01,0.03,3.62,0.10,2.48,,0.20,0.20,0.58,4.41,2.04,2.37,0.64,0.00,0.14,,
array-zipcpu_zipcpu_piped-p330.smt2,,,,,,4,5,5,,84,,1,54,105,14,99,95,46,,,94,,,,,306.70,76.63,unsat,28.66,0.26,0.00,0.02,0.01,0.21,20.86,1.72,16.99,,0.19,0.19,5.62,27.77,3.23,24.53,6.07,0.06,12.11,,
array-zipcpu_zipcpu_piped-p342.smt2,,,,,,4,5,5,,41,,1,26,44,1,46,42,16,,,41,,,,,304.17,70.74,unsat,12.64,0.11,0.00,0.01,0.00,0.09,9.43,0.68,7.39,,0.18,0.17,1.92,11.89,1.57,10.30,2.12,0.01,5.03,,
array-zipcpu_zipcpu_piped-p344.smt2,,,,,,2,4,4,,16,,1,16,15,1,24,20,6,,,20,,,,,306.70,63.61,unsat,6.42,0.05,,0.00,0.00,0.04,4.57,0.50,3.00,,0.20,0.19,0.84,5.63,0.81,4.81,0.92,0.00,1.96,,
array-zipcpu_zipcpu_piped-p347.smt2,,,,,,4,4,4,,36,,1,31,26,1,44,41,10,,,40,,,,,306.70,65.11,unsat,10.32,0.10,0.00,0.01,0.00,0.09,7.25,0.58,5.45,,0.20,0.19,1.80,9.52,1.31,8.20,1.97,0.01,3.79,,
array-zipcpu_zipcpu_piped-p350.smt2,,,,,,6,6,6,,560,,2,596,506,399,625,621,447,,,620,,,,,306.70,192.94,unsat,397.56,2.59,0.06,0.42,0.08,1.83,320.79,26.03,274.89,,0.20,0.20,53.52,390.36,5.37,384.98,58.64,4.08,270.94,0.06,
array-zipcpu_zipcpu_piped-p351.smt2,,,,,,,7,7,,134,,4,65,113,,137,137,59,,,136,,,,,306.70,71.92,unknown,44.28,0.40,0.01,0.04,0.01,0.33,30.93,1.19,26.65,,0.20,0.20,10.63,43.64,2.42,41.20,11.39,0.13,20.48,,
array-zipcpu_zipcpu_piped-p372.smt2,,,,,,3,4,4,,26,,1,15,41,4,34,30,13,,,29,,,,,306.70,64.49,unsat,7.60,0.06,,0.00,0.00,0.06,5.35,0.30,3.88,,0.20,0.19,1.12,6.81,1.20,5.60,1.23,0.01,2.37,,
array-zipcpu_zipcpu_piped-p378.smt2,,,,,,2,3,3,,5,,,3,5,,8,5,1,,,4,,,,,308.47,61.29,unsat,2.61,0.01,,0.00,,0.01,1.81,0.03,0.86,,0.20,0.19,0.00,1.85,0.27,1.58,0.01,,0.64,,
array-zipcpu_zipcpu_piped-p381.smt2,,,,,,5,6,6,,92,,1,54,143,1,106,99,66,,,100,,,,,306.70,74.88,unsat,33.32,0.26,0.00,0.01,0.01,0.23,25.68,1.68,21.50,,0.20,0.20,5.32,32.45,5.11,27.32,5.81,0.06,14.41,,
array-zipcpu_zipcpu_piped-p389.smt2,,,,,,,4,4,,88,,1,37,40,,92,92,16,,,91,,,,,306.70,69.11,unknown,36.75,0.23,0.00,0.01,0.00,0.20,21.37,1.80,17.10,,0.21,0.20,13.46,36.12,1.57,34.54,14.00,0.05,13.88,,
array-zipcpu_zipcpu_piped-p390.smt2,,,,,,5,6,6,,37,,2,23,58,,47,41,24,,,41,,,,,306.73,65.38,unsat,10.37,0.12,0.00,0.01,0.00,0.10,7.70,0.39,6.04,,0.17,0.16,1.44,9.61,1.45,8.14,1.58,0.01,4.14,,
array-zipcpu_zipcpu_piped-p399.smt2,,,,,,,4,4,,65,,,37,76,2,74,73,50,,,72,,,,,306.49,72.02,unknown,25.30,0.23,0.00,0.03,0.01,0.18,18.21,0.60,15.40,,0.20,0.19,5.43,24.67,1.52,23.13,5.81,0.03,11.64,,
array-zipcpu_zipcpu_piped-p423.smt2,,,,,,4,4,4,,44,,1,40,58,2,56,53,28,,,52,,,,,306.70,64.36,unsat,11.79,0.12,0.00,0.01,0.00,0.11,8.06,0.88,5.84,,0.18,0.17,2.34,11.02,1.59,9.42,2.56,0.02,3.90,,
array-zipcpu_zipcpu_piped-p431.smt2,,,,,,4,4,4,,22,,1,14,54,1,30,27,23,,,26,,,,,306.70,64.92,unsat,7.61,0.05,,0.00,0.00,0.04,5.82,0.72,4.02,,0.20,0.20,0.73,6.83,1.65,5.17,0.81,0.00,2.33,,
array-zipcpu_zipcpu_piped-p442.smt2,,,,,,1,3,3,,15,,1,16,6,,20,17,2,,,17,,,,,306.70,65.74,unsat,5.73,0.04,,,,0.04,4.36,0.46,2.90,,0.19,0.18,0.47,4.98,0.16,4.82,0.52,0.00,2.65,,
array-zipcpu_zipcpu_piped-p448.smt2,,,,,,7,7,7,,306,,3,230,812,28,359,352,574,,,352,,,,,306.70,208.31,unsat,306.59,1.48,0.04,0.26,0.04,1.03,185.50,9.57,160.09,0.00,0.20,0.19,110.63,304.71,22.70,281.99,113.38,1.10,132.12,,
array-zipcpu_zipcpu_piped-p466.smt2,,,,,,,7,7,,92,,1,44,128,1,100,96,56,,,95,,,,,305.77,71.75,unknown,39.80,0.35,0.01,0.06,0.01,0.25,23.40,1.33,19.36,,0.18,0.18,14.35,39.20,3.54,35.64,14.81,0.07,14.96,,
array-zipcpu_zipcpu_piped-p472.smt2,,,,,,,7,6,,149,,3,78,200,7,155,151,93,,,150,,,,,305.77,87.11,unknown,73.29,0.55,0.01,0.08,0.01,0.40,39.05,2.79,32.26,,0.18,0.18,9.32,50.88,5.55,45.31,10.15,0.18,25.30,,
array-zipcpu_zipcpu_piped-p475.smt2,,,,,,2,4,4,,23,,1,21,15,1,29,26,6,,,25,,,,,306.70,66.78,unsat,9.50,0.06,,0.00,0.00,0.06,7.32,0.35,5.80,,0.20,0.19,1.12,8.74,0.73,7.99,1.23,0.00,3.93,,
array-zipcpu_zipcpu_piped-p476.smt2,,,,,,,4,3,,6,,1,1,13,,8,6,4,,,5,,,,,309.28,64.92,unknown,14.23,0.01,0.00,0.01,0.00,0.01,2.06,0.02,1.11,,0.20,0.19,0.08,2.19,0.91,1.27,0.09,0.01,0.16,,
array-zipcpu_zipcpu_piped-p479.smt2,,,,,,7,7,7,,123,,4,86,292,13,151,147,190,,,146,,,,,306.70,101.79,unsat,57.66,0.49,0.01,0.06,0.01,0.38,42.97,3.61,34.79,,0.19,0.18,10.89,56.44,7.09,49.33,11.73,0.15,24.95,,
array-zipcpu_zipcpu_piped-p481.smt2,,,,,,,7,7,,250,,4,129,844,16,261,256,618,,,257,,,,,306.70,108.61,unknown,120.93,0.94,0.02,0.13,0.02,0.70,95.58,6.46,78.48,0.00,0.20,0.19,19.28,120.31,16.17,104.11,21.02,0.54,60.36,,
array-zipcpu_zipcpu_piped-p509.smt2,,,,,,2,3,3,,8,,1,5,12,,14,10,3,,,10,,,,,306.70,62.36,unsat,5.62,0.02,,0.00,,0.02,2.85,0.06,1.82,,0.22,0.21,0.30,3.25,0.54,2.71,0.33,,1.07,,
array-zipcpu_zipcpu_piped-p516.smt2,,,,,,,4,4,,74,,2,59,12,,76,77,5,,,76,,,,,306.70,68.76,unknown,27.08,0.22,0.00,0.02,0.01,0.18,20.51,1.24,17.16,,0.20,0.20,4.90,26.45,0.53,25.91,5.31,0.04,14.45,,
array-zipcpu_zipcpu_piped-p518.smt2,,,,,,,5,4,,21,,2,12,32,1,26,22,12,,,22,,,,,306.70,66.22,unknown,17.65,0.05,0.00,0.00,0.00,0.04,4.29,0.40,2.82,,0.20,0.19,0.49,5.00,1.07,3.91,0.55,0.00,1.73,,
array-zipcpu_zipcpu_piped-p520.smt2,,,,,,,6,6,,129,,2,34,147,5,137,136,78,,,135,,,,,306.70,80.14,unknown,48.90,0.43,0.01,0.04,0.01,0.34,35.55,2.30,29.55,,0.20,0.20,10.50,48.26,4.06,44.18,11.29,0.12,21.84,,
array-zipcpu_zipcpu_piped-p525.smt2,,,,,,8,8,8,,105,,3,77,205,21,122,117,112,,,116,,,,,306.70,95.61,unsat,52.78,0.43,0.01,0.08,0.01,0.31,42.17,1.87,36.92,,0.20,0.19,6.97,51.14,4.35,46.77,7.59,0.09,30.79,,
array-zipcpu_zipcpu_piped-p528.smt2,,,,,,7,7,7,,176,,3,151,202,43,195,190,122,,,189,,,,,306.70,103.72,unsat,85.41,0.71,0.02,0.12,0.02,0.51,65.64,3.79,56.21,,0.20,0.19,14.29,83.29,4.26,79.01,15.43,0.25,49.14,,
array-zipcpu_zipcpu_piped-p529.smt2,,,,,,6,7,7,,65,,3,49,110,15,74,69,57,,,69,,,,,306.70,69.98,unsat,24.43,0.22,0.00,0.02,0.01,0.17,18.87,1.85,15.13,,0.19,0.18,3.62,23.54,3.18,20.34,3.97,0.03,11.42,,
bv-VexRiscv-regch0-15-p0.smt2,,,,,,,5,4,,8,,5,1,14,,14,7,,,,9,,,,,72.77,71.93,unknown,4.10,0.03,,0.00,,0.03,1.16,0.92,,,0.09,0.09,0.02,1.30,0.32,0.96,0.04,0.00,0.45,,
bv-VexRiscv-regch0-20-p0.smt2,,,,,,,5,5,,17,,4,10,19,,24,18,4,,,21,,,,,63.58,56.13,unknown,5.44,0.07,,0.00,,0.06,4.83,4.39,,,0.09,0.09,0.18,5.31,0.67,4.63,0.26,0.00,3.05,,
bv-VexRiscv-regch0-30-p1.smt2,,,,,,,7,6,,48,,8,31,60,2,64,53,17,,,57,,,,,101.08,88.24,unknown,33.42,0.25,0.00,0.01,0.00,0.22,29.52,27.62,,0.00,0.09,0.08,2.01,32.76,2.51,30.24,2.38,0.03,21.85,,
bv-anderson.3.prop1-back-serstep.smt2,4,,,,,,4,4,,16,,3,,9,,19,17,,6,,20,3,,,,543.73,471.67,sat,16.68,0.50,0.02,0.28,0.04,0.16,15.43,9.90,,,0.01,0.00,0.01,16.10,0.27,15.83,0.03,0.00,11.41,,1.32
bv-arbitrated_top_n2_w128_d32_e0.smt2,,,,,,,12,11,1,682,,788,,2718,,803,776,596,14,,799,7,6,13,7,294.26,250.43,timeout,899.99,2.73,0.15,1.24,0.13,1.04,717.52,665.93,,1.15,0.10,0.10,33.98,772.23,117.48,654.71,33.54,7.57,514.37,0.43,3.15
bv-arbitrated_top_n2_w128_d64_e0.smt2,,,,,,,10,9,,351,,193,,1244,,397,367,366,,,387,,,,,190.27,161.23,timeout,899.98,1.08,0.05,0.41,0.05,0.47,584.45,544.74,,0.26,0.18,0.18,29.17,622.05,92.94,529.09,31.20,1.80,410.71,,
bv-arbitrated_top_n2_w64_d64_e0.smt2,,,,,,,11,10,,556,,407,1,2152,1,620,588,582,4,,613,1,,1,1,265.15,254.91,timeout,899.99,1.86,0.09,0.75,0.08,0.78,526.01,478.95,,0.82,0.10,0.09,34.25,576.65,98.20,478.43,37.18,4.70,349.48,0.13,1.26
bv-arbitrated_top_n2_w8_d128_e0.smt2,,,,,,,12,11,2,761,,463,1,4527,1,887,839,1575,15,,881,7,48,15,7,367.48,323.00,timeout,899.97,3.96,0.16,1.33,0.14,1.95,546.20,472.68,,2.76,0.05,0.04,51.46,636.98,150.58,486.36,59.39,9.21,318.49,0.58,2.30
bv-arbitrated_top_n2_w8_d16_e0.smt2,,,,,,,15,14,,1277,,1580,,6592,2,1543,1474,1884,24,,1534,15,82,18,15,492.14,427.79,timeout,899.99,5.65,0.28,2.78,0.28,1.99,726.98,630.38,,4.81,0.01,0.01,40.49,824.23,156.56,667.62,45.38,28.53,492.31,1.26,0.68
bv-arbitrated_top_n2_w8_d32_e0.smt2,,,,,,,14,13,1,1131,,1309,1,5823,1,1362,1306,1593,22,,1362,9,85,20,9,487.72,422.94,timeout,899.98,4.67,0.23,2.10,0.23,1.79,717.18,636.62,,4.44,0.01,0.01,42.02,809.29,154.05,655.20,47.37,22.36,491.09,0.81,1.75
bv-arbitrated_top_n2_w8_d64_e0.smt2,,,,,,,13,12,4,1012,,1145,,4356,3,1184,1116,970,,,1171,,6,12,,379.08,336.89,timeout,899.97,4.54,0.22,1.97,0.20,1.78,635.80,573.97,,2.95,0.03,0.02,42.58,722.10,116.00,606.06,50.02,17.49,452.39,0.46,
bv-arbitrated_top_n3_w16_d128_e0.smt2,,,,,,,3,3,,4,,1,,4,,6,3,,,,4,,,,,65.67,35.88,unknown,5.17,0.01,,,,0.00,4.53,4.34,,,0.10,0.10,0.40,5.00,0.47,4.52,0.44,,0.44,,
bv-arbitrated_top_n3_w16_d32_e0.smt2,,,,,,,4,3,,6,,2,,9,,9,4,,,,5,,,,,22.69,19.69,unknown,4.30,0.01,0.00,0.01,0.00,0.00,0.32,0.25,,,0.03,0.03,0.17,0.52,0.10,0.42,0.18,0.01,0.12,,
bv-arbitrated_top_n3_w32_d16_e0.smt2,,,,,,,4,4,,30,,2,,9,,34,29,,,,31,,,,,20.70,18.36,unknown,3.26,0.03,0.00,0.01,0.00,0.01,2.06,1.70,,,0.03,0.03,0.98,3.21,0.15,3.05,1.05,0.01,1.17,,
bv-arbitrated_top_n3_w64_d128_e0.smt2,,,,,,,4,3,,6,,2,,9,,9,4,,,,5,,,,,88.75,79.67,unknown,77.39,0.01,,0.00,,0.01,16.49,15.22,,,0.26,0.26,5.36,21.94,9.03,12.91,5.40,,4.15,,
bv-arbitrated_top_n3_w64_d64_e0.smt2,,,,,,,4,4,,36,,2,,9,,41,36,,,,38,,,,,54.90,47.52,unknown,52.84,0.06,0.00,0.01,0.00,0.04,38.73,34.02,,,0.14,0.14,13.46,52.66,1.31,51.34,13.71,0.02,26.83,,
bv-arbitrated_top_n3_w8_d128_e0.smt2,,,,,,,4,4,,19,,2,,9,,22,18,,,,20,,,,,65.67,36.51,unknown,21.22,0.04,0.00,0.00,0.00,0.03,15.82,14.88,,,0.09,0.08,4.84,21.07,0.54,20.52,5.10,0.00,3.99,,
bv-arbitrated_top_n3_w8_d16_e0.smt2,,,,,,,4,3,,6,,2,,9,,9,4,,,,5,,,,,14.83,13.28,unknown,0.50,0.00,,0.00,,0.00,0.15,0.11,,,0.01,0.01,0.08,0.25,0.04,0.21,0.09,,0.06,,
bv-arbitrated_top_n4_w128_d16_e0.smt2,,,,,,,12,11,,697,,546,,2991,2,834,818,710,9,,827,3,120,7,3,258.16,228.21,timeout,899.98,2.34,0.13,1.03,0.11,0.87,695.43,632.79,,1.43,0.13,0.12,116.55,834.48,151.69,682.75,116.55,7.81,443.54,0.18,4.07
bv-arbitrated_top_n4_w128_d64_e0.smt2,,,,,,,7,6,,173,,47,,568,,194,177,233,,,187,,,,,162.38,141.88,timeout,899.99,0.56,0.02,0.15,0.02,0.30,575.29,518.78,,0.06,0.36,0.36,167.95,747.94,76.52,671.40,169.78,0.39,322.43,,
bv-arbitrated_top_n4_w16_d16_e0.smt2,,,,,,,13,12,,1075,,1136,,4092,1,1227,1190,817,,,1214,,5,2,,372.06,328.14,timeout,899.98,3.67,0.19,1.68,0.16,1.33,614.50,559.43,,2.55,0.02,0.02,91.03,745.06,104.67,640.35,96.73,18.66,446.91,0.13,
bv-arbitrated_top_n4_w16_d32_e0.smt2,,,,,,,13,12,3,854,,946,,3545,1,989,950,763,,,976,,4,8,,345.85,302.04,timeout,899.98,3.46,0.17,1.49,0.14,1.38,620.10,569.11,,2.11,0.04,0.03,96.69,749.67,105.79,643.84,102.92,12.26,449.98,0.36,
bv-arbitrated_top_n4_w16_d64_e0.smt2,,,,,,,11,10,1,607,,303,,2756,1,706,674,822,5,,704,1,15,5,1,271.35,241.77,unknown,682.27,2.79,0.12,0.93,0.10,1.39,500.90,448.52,,1.22,0.07,0.06,114.16,640.30,114.77,525.50,119.12,5.73,304.70,0.16,3.08
bv-arbitrated_top_n4_w32_d32_e0.smt2,,,,,,,8,7,,220,,91,1,626,1,247,234,168,,,241,1,33,1,,99.39,84.75,unknown,162.01,0.58,0.03,0.20,0.02,0.28,86.69,77.71,,0.09,0.06,0.06,24.88,115.55,15.31,100.22,26.21,0.66,53.45,0.01,
bv-arbitrated_top_n4_w64_d32_e0.smt2,,,,,,,11,10,,621,,592,,2464,1,733,705,536,6,,727,1,13,3,1,259.58,246.88,timeout,899.97,2.17,0.10,0.84,0.09,0.92,655.82,590.76,,1.13,0.11,0.11,142.71,818.84,113.86,704.95,142.78,5.66,422.84,0.15,5.48
bv-arbitrated_top_n4_w8_d64_e0.smt2,,,,,,,10,10,,486,,430,28,2743,,556,525,1206,,,553,1,,1,,196.25,175.35,unknown,338.91,2.04,0.09,0.72,0.07,0.97,252.12,220.17,,0.88,0.05,0.05,69.29,338.82,54.91,283.88,74.79,3.46,150.87,0.04,
bv-arbitrated_top_n5_w128_d64_e0.smt2,,,,,,,4,3,,8,,2,,11,,11,6,,,,7,,,,,128.81,111.70,unknown,512.69,0.02,0.01,0.00,0.01,0.01,31.70,28.57,,,0.43,0.43,26.83,58.67,4.35,54.31,26.89,0.06,14.18,,
bv-arbitrated_top_n5_w128_d8_e0.smt2,,,,,,,4,3,,6,,2,,9,,9,4,,,,5,,,,,35.69,31.19,unknown,14.81,0.00,0.00,0.01,0.00,0.00,1.02,0.93,,,0.11,0.11,0.33,1.39,0.44,0.94,0.34,0.03,0.32,,
bv-arbitrated_top_n5_w32_d32_e0.smt2,,,,,,,4,3,,5,,2,,8,,8,3,,,,4,,,,,30.70,26.60,unknown,3.11,0.01,,0.00,,0.00,1.18,1.04,,,0.08,0.07,0.68,1.90,0.39,1.51,0.69,,0.49,,
bv-arbitrated_top_n5_w64_d16_e0.smt2,,,,,,,4,4,,49,,2,,9,,54,49,,,,51,,,,,34.97,30.36,unknown,20.40,0.06,0.00,0.01,0.00,0.03,13.11,11.73,,,0.08,0.08,6.79,20.29,0.48,19.80,6.97,0.03,8.32,,
bv-arbitrated_top_n5_w8_d32_e0.smt2,,,,,,,4,3,,7,,2,,10,,10,5,,,,6,,,,,28.10,23.94,unknown,6.94,0.01,0.00,0.01,0.00,0.01,1.11,1.00,,,0.04,0.03,0.75,1.92,0.30,1.61,0.77,0.01,0.39,,
bv-at.6.prop1-back-serstep.smt2,,,,,,,5,4,,104,,6,,110,,108,99,,,,103,,,,,344.58,340.92,timeout,899.99,0.62,0.03,0.34,0.02,0.23,13.59,12.30,,,0.01,0.00,0.05,15.05,0.91,14.13,0.26,0.15,12.15,,
bv-blocks.4.prop1-back-serstep.smt2,,,,,,,12,11,,288,,100,,610,,304,181,56,,,292,,,,,367.95,364.77,timeout,899.97,3.33,0.20,1.86,0.14,1.07,285.73,262.28,,0.11,0.01,0.01,0.10,294.79,15.93,278.84,0.78,2.25,261.62,,
bv-brp2.2.prop1-func-interl.smt2,,,,,,,19,18,,706,,560,127,5849,56,823,808,2932,,,825,,54,1,,667.75,600.16,timeout,899.99,38.58,4.78,24.29,2.01,9.07,678.36,586.69,,3.39,0.00,0.00,0.44,739.91,185.14,554.71,2.82,8.41,447.11,0.17,
bv-brp2.3.prop1-back-serstep.smt2,,,,,,,16,15,,301,,665,,1187,1,324,120,58,,,309,,,,,511.32,509.30,timeout,899.99,4.40,0.36,2.99,0.12,1.06,551.47,504.00,,0.41,0.00,0.00,0.15,562.34,30.97,531.33,0.73,1.75,507.29,,
bv-brp2.6.prop3-back-serstep.smt2,,,,,,,16,15,,380,,712,,1370,,414,196,66,,,400,,,,,618.50,579.75,timeout,899.99,25.52,3.28,18.31,0.26,6.40,463.08,413.77,,0.44,0.00,0.00,0.20,495.50,31.36,464.10,0.97,2.04,415.40,,
bv-buggy_ridecore.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,10545.03,5531.91,timeout,899.75,0.01,,0.00,0.00,,104.16,74.47,,,7.89,7.78,,105.36,75.58,29.79,,,,,
bv-cal102.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,15798.27,15798.05,timeout,899.98,41.63,6.56,29.13,1.68,8.62,67.32,0.12,,,0.16,0.15,,108.96,0.11,108.85,0.00,,,,
bv-cal106.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,17622.76,11821.28,timeout,899.96,37.64,3.60,29.73,1.03,4.60,41.39,0.20,,,0.15,0.14,,79.06,0.19,78.86,0.00,,,,
bv-cal107.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,19768.34,6642.17,timeout,900.00,59.99,6.25,47.57,1.54,7.62,53.31,0.47,,,0.14,0.14,,113.43,0.46,112.97,0.00,,,,
bv-cal112.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,9034.71,6647.63,timeout,899.98,86.95,7.89,68.93,2.38,10.47,115.12,0.28,,,0.15,0.15,,202.28,0.27,202.01,0.00,,,,
bv-cal117.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,910.40,766.02,timeout,899.98,1.03,0.08,0.72,0.04,0.21,2.00,0.63,,,0.14,0.13,0.00,3.06,0.38,2.67,0.00,,0.13,,
bv-cal118.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,1092.33,1091.25,timeout,899.97,0.95,0.09,0.61,0.04,0.23,1.92,0.60,,,0.16,0.15,0.00,2.90,0.26,2.63,0.00,,0.20,,
bv-cal119.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,1653.52,1328.15,timeout,899.98,6.90,0.60,5.55,0.19,0.81,5.61,0.55,,,0.14,0.13,0.00,12.53,0.18,12.34,0.00,,0.16,,
bv-cal122.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,1620.42,1343.80,timeout,899.98,5.38,0.53,4.18,0.17,0.72,5.58,0.41,,,0.14,0.13,0.00,10.98,0.21,10.76,0.00,,0.17,,
bv-cal123.smt2,,,,,,,3,2,,3,,1,,4,,5,2,,,,2,,,,,1746.72,1745.29,timeout,899.98,6.90,0.59,5.53,0.19,0.81,6.24,0.44,,,0.13,0.13,0.00,13.16,0.35,12.80,0.00,,0.09,,
bv-cal125.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,1311.64,1100.22,timeout,899.98,3.12,0.28,2.37,0.11,0.47,4.26,0.78,,,0.13,0.13,0.00,7.41,0.56,6.84,0.00,0.00,0.13,,
bv-cal129.smt2,,,,,,,3,2,,3,,1,,4,,5,2,,,,2,,,,,1344.34,1343.22,timeout,899.97,3.28,0.30,2.52,0.11,0.46,4.22,0.44,,,0.14,0.14,0.00,7.52,0.35,7.16,0.00,,0.10,,
bv-cal140.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,2248.47,1603.15,timeout,899.97,9.81,0.84,7.75,0.26,1.29,7.18,0.38,,,0.15,0.14,0.00,17.01,0.24,16.77,0.00,,0.13,,
bv-cal142.smt2,,,,,,,3,2,,3,,1,,4,,5,2,,,,2,,,,,1752.96,1446.40,timeout,899.98,9.56,0.75,7.48,0.24,1.35,7.23,0.26,,,0.14,0.13,0.00,16.81,0.22,16.58,0.00,,0.06,,
bv-cal143.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,2072.17,1579.46,timeout,899.97,10.00,0.92,7.86,0.29,1.28,9.28,0.57,,,0.13,0.12,0.00,19.30,0.37,18.93,0.00,,0.18,,
bv-cal149.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,1633.51,1307.70,timeout,899.98,5.98,0.52,4.75,0.18,0.71,6.29,0.43,,,0.14,0.13,0.00,12.28,0.30,11.98,0.00,,0.13,,
bv-cal156.smt2,,,,,,,3,2,,3,,1,,4,,5,2,,,,2,,,,,6255.39,6255.12,timeout,899.96,0.18,0.02,0.11,0.01,0.04,1.40,0.51,,,0.25,0.24,0.01,1.60,0.46,1.14,0.01,,0.04,,
bv-cal159.smt2,,,,,,2,5,5,,4,,5,7,14,,20,9,2,,,13,,2,1,,111.12,88.34,unsat,3.71,0.07,0.00,0.01,0.00,0.06,2.73,2.11,,,0.12,0.12,0.06,2.94,0.52,2.41,0.07,0.00,1.53,0.00,
